delete_reason,batch,Final label,Confidence,Keywords
"Ybs akan pindah date, ijin remove",batch : 40 of 48 row: 6,alasan_DATE,80%,"pindah, date, remove"
member pindah domisili tempat tinggal,batch : 40 of 48 row: 7,lokasi,90%,"pindah, domisili, tempat"
"After moving to Kelapa Gading she is not in JPCC anymore.
Previously, she request to move to another DATE in Kelapa Gading, however till now not moving to the new DATE. Please remove her from my DM in the apps.",batch : 40 of 48 row: 8,lokasi,90%,"pindah, kelapa, gading"
"Felix, ini app nya error kalo ud bener bisa join lg. dr pihak teknisi nya minta smua.member di delete dl.",batch : 40 of 48 row: 9,Admin,80%,"error, teknisi, delete"
Moving to another city (palopo),batch : 40 of 48 row: 10,lokasi,90%,"pindah, kota, palopo"
pindahndate couple ke sunter 8 karna dah full harus manual,batch : 41 of 48 row: 1,alasan_DATE,90%,"pindah, date, full"
pindah date couple jd ketua date yg sunter 8 dah full jd gak bs trnsfer,batch : 41 of 48 row: 2,alasan_DATE,90%,"pindah, date, ketua"
Farah is moving to other church and joining their small group there.,batch : 41 of 48 row: 3,tertanam_di_gereja_lain,100%,"pindah, gereja, small"
"Lama tidak hadir, setelah ditanyakan dikarenakan kesibukan",batch : 41 of 48 row: 4,waktu_tidak_sesuai,80%,"kesibukan, tidak, hadir"
Ybs request. Bersama istri sjk menikah rutin di gereja dkt rumah sdh tdk pernah ke JPCC lg,batch : 41 of 48 row: 5,perbedaan_musim_kehidupan,90%,"menikah, istri, rutin"
Pulang ke Surabaya dan menetap di Surabaya,batch : 41 of 48 row: 6,lokasi,100%,"pulang, Surabaya, menetap"
no longer active. sudah tidak. pernah datang,batch : 41 of 48 row: 7,tidak_ada_respon,80%,"tidak, aktif, pernah"
double input lagi lagi lagi lagi double input,batch : 41 of 48 row: 8,Admin,100%,"double, input, lagi"
no longer activeeeeee. rumah sudah pindah,batch : 41 of 48 row: 9,lokasi,90%,"pindah, rumah, aktif"
no longer active lagi lagi lagi lagi lagi,batch : 41 of 48 row: 10,tidak_ada_respon,80%,"tidak, aktif, lagi"
"memutuskan pindah ke gilgal, karena kesibukan pekerjaan dan jam ibadah lebih cocok di gilgal",batch : 42 of 48 row: 1,tertanam_di_gereja_lain,90%,"pindah, gilgal, ibadah"
ingin mencari date baru yg lebih sesuai jadwal. dan ingin mengenal orang orang baru,batch : 42 of 48 row: 2,alasan_DATE,80%,"date, jadwal, baru"
"ingin mencoba date lain, karena ingin mengenal orang orang baru dalam date",batch : 42 of 48 row: 3,alasan_DATE,80%,"date, baru, orang"
sudah tidak bisa aktif hadir karena sibuk dengan pekerjaan,batch : 42 of 48 row: 4,waktu_tidak_sesuai,90%,"sibuk, pekerjaan, aktif"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 5,tidak_ada_respon,80%,"tidak, aktif, bulan"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 6,tidak_ada_respon,80%,"tidak, aktif, bulan"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 7,tidak_ada_respon,80%,"tidak, aktif, bulan"
Yang bersangkutan mau fokus dalam pekerjaannya,batch : 42 of 48 row: 8,waktu_tidak_sesuai,90%,"sibuk, pekerjaan, fokus"
Yang bersangkutan pindah gereja karena sedang mengalami musim hidup yg berbeda dan butuh makanan rohani yang lebih “keras”,batch : 42 of 48 row: 9,perbedaan_musim_kehidupan,90%,"musim, hidup, rohani"
sudah lama ngk hadir dan susah di kontek,batch : 42 of 48 row: 10,tidak_ada_respon,80%,"tidak, hadir, kontek"
DM menikah Dan pindah ke Bandung utk menetap disana bersama suami,batch : 43 of 48 row: 1,lokasi,100%,"menikah, pindah, Bandung"
Date member sudah lama tidak hadir di Date karena sibuk dalam pekerjaan.,batch : 43 of 48 row: 2,waktu_tidak_sesuai,100%,"sibuk, pekerjaan, tidak hadir"
Pindah kota dan tidak bisa date lagi,batch : 43 of 48 row: 3,lokasi,100%,"pindah, kota, tidak bisa"
Ingin pindah date. Tp belom nemu,batch : 43 of 48 row: 4,alasan_DATE,100%,"pindah, date, belum nemu"
karena Pak Cahya statusnya adalah sudah menjadi pendeta di gereja lain.,batch : 43 of 48 row: 5,tertanam_di_gereja_lain,100%,"pendeta, gereja lain, Pak Cahya"
karena dia DF ku..waktu itu sementara dia menjadi DL untuk menggantikan posisi DLku yg lama,batch : 43 of 48 row: 6,alasan_DATE,100%,"DL, DF, menggantikan"
Sudah menyatakan mengundurkan diri dan berpamitan dari DATE,batch : 43 of 48 row: 7,alasan_DATE,100%,"mengundurkan diri, DATE, berpamitan"
Sudah menyatakan mengundurkan diri dan tidak lagi bergereja di JPCC,batch : 43 of 48 row: 8,tertanam_di_gereja_lain,100%,"mengundurkan diri, JPCC, gereja lain"
Ini DF kami yang sebelumnya merangkap jadi DL karena DL sebelumnya resign,batch : 43 of 48 row: 9,alasan_DATE,100%,"DL, DF, resign"
Karena tidak bisa date hari jumat,batch : 43 of 48 row: 10,waktu_tidak_sesuai,100%,"tidak bisa, hari jumat, date"
Karna sudah pindah dari dgs 23,batch : 44 of 48 row: 1,lokasi,100%,"pindah, dgs, 23"
Karna sudah pindah dari dgs 23,batch : 44 of 48 row: 2,lokasi,100%,"pindah, dgs, 23"
Sudah pindah ke luar kota dan tidak di jakarta,batch : 44 of 48 row: 3,lokasi,100%,"pindah, luar kota, jakarta"
Sudah pindah dari jakarta ke provinsi lain,batch : 44 of 48 row: 4,lokasi,100%,"pindah, jakarta, provinsi"
Sudah tertanam di gereja yang lain,batch : 44 of 48 row: 5,tertanam_di_gereja_lain,100%,"tertanam, gereja, lain"
"sudah lama tidak pernah DATE lagi, sejak tahun lalu..",batch : 44 of 48 row: 6,alasan_DATE,100%,"DATE, lama, tidak"
pindah gereja karena jarak dan pekerjaan,batch : 44 of 48 row: 7,lokasi,100%,"pindah, gereja, jarak"
Date member sudah pindah ke jepang,batch : 44 of 48 row: 8,lokasi,100%,"pindah, jepang, DATE"
ingin mencari date lain krn jarak rumah kejauhan,batch : 44 of 48 row: 9,lokasi,100%,"jarak, rumah, date"
DM tidak merespon dan sudah 1 thn lbh tidak hadir DATE,batch : 44 of 48 row: 10,tidak_ada_respon,100%,"tidak, merespon, hadir"
Multiplikasi date dan DM akan cari date lain lebih dekat lokasi,batch : 45 of 48 row: 1,lokasi,90%,"lokasi, dekat"
member mau cari kelompok dan suasana baru,batch : 45 of 48 row: 2,perbedaan_musim_kehidupan,80%,"baru, suasana"
member mau cari kelompok dan suasana baru,batch : 45 of 48 row: 3,perbedaan_musim_kehidupan,80%,"baru, suasana"
Jarang datang ke Date Thamrin 2,batch : 45 of 48 row: 4,waktu_tidak_sesuai,70%,"jarang, datang"
"Sejak gabung Ado sudah berdomisili di kota Dumai dan saat ini berusaha cari Komsel disana, sudah ditawarkan Date yg masih online tp dia prefer yg offline di Dumai.",batch : 45 of 48 row: 5,lokasi,95%,"lokasi, domisili"
Still not married yet so far..,batch : 45 of 48 row: 6,others,50%,"belum, menikah"
member ingin pindah date beserta pasangannya karena lokasi jauh,batch : 45 of 48 row: 7,lokasi,90%,"lokasi, jauh"
"pindah gereja, sudah lama tidak beribadah di JPCC",batch : 45 of 48 row: 8,tertanam_di_gereja_lain,85%,"gereja, lain"
"Dia tidak pernah terdaftar sebagai date member, otomatis masuk aplikasi krn pasangannya (Nesya) mendaftrakannya sbagai suami. sementara member saya Nesya belum menikah.",batch : 45 of 48 row: 9,Admin,95%,"otomatis, terdaftar"
Multiplikasi DATE jadi DM memilih date lain yang lokasi lebih dekat,batch : 45 of 48 row: 10,lokasi,90%,"lokasi, dekat"
Multiplikasi DATE jadi DM memilih untuk pilih date lain,batch : 46 of 48 row: 1,alasan_DATE,90%,"DATE, memilih, lain"
Multiplikasi DATE jadi DM memilih DATE yang lebih dekat,batch : 46 of 48 row: 2,alasan_DATE,90%,"DATE, memilih, dekat"
Multiplikasi date jadi DM memilih date lain yang lebih dekat,batch : 46 of 48 row: 3,alasan_DATE,90%,"date, memilih, dekat"
pindah keluar negeri dan sudh tdk pernah hadir date,batch : 46 of 48 row: 4,lokasi,100%,"pindah, negeri, hadir"
"confirmed, ybs pindah gereja dan sudah tdk pernah hadir",batch : 46 of 48 row: 5,tertanam_di_gereja_lain,100%,"pindah, gereja, hadir"
Karena date member pindah dan kerja di bali,batch : 46 of 48 row: 6,lokasi,100%,"pindah, bali, kerja"
Member tdk aktif selama 4 bulan,batch : 46 of 48 row: 7,tidak_ada_respon,80%,"tdk, aktif, bulan"
Pindah domisili dan menetap di Jogja,batch : 46 of 48 row: 8,lokasi,100%,"pindah, domisili, jogja"
tidak ad kabar selama 3 bulan lebih,batch : 46 of 48 row: 9,tidak_ada_respon,80%,"tidak, kabar, bulan"
Pindah tempat tinggal dan tempat kerja jdi tidak dapat hadir date lagi,batch : 46 of 48 row: 10,lokasi,100%,"pindah, tinggal, kerja"
Tidak ada kabar 6 bulan. Di follow up melalui wa tidak balas. Member dinilai tidak aktif dalam date,batch : 47 of 48 row: 1,tidak_ada_respon,90%,"tidak balas, tidak aktif"
Sudah pindah date dikarenakan merasa kurang cocok di date ini karena perbedaan usia dengan member lainnya agak jauh,batch : 47 of 48 row: 2,alasan_DATE,95%,"pindah date, kurang cocok"
Penempatan pekerjaan di luar kota (Bogor),batch : 47 of 48 row: 3,lokasi,100%,"pindah kota, luar kota"
Penempatan pekerjaan di luar negri (Dubai),batch : 47 of 48 row: 4,lokasi,100%,"pindah negri, luar negri"
"Perubahan kategori date dari general ke married couple, dan date member pindah domisili ke sydney australia",batch : 47 of 48 row: 5,lokasi,100%,"pindah domisili, luar negri"
"Perubahan kategori date dari general ke married couple, dan date member mau mencari date baru secara mandiri",batch : 47 of 48 row: 6,perbedaan_musim_kehidupan,95%,"perubahan kategori, menikah"
"Perubahan kategori date dari general ke married couple, dan date member mau mencari date baru secara mandiri",batch : 47 of 48 row: 7,perbedaan_musim_kehidupan,95%,"perubahan kategori, menikah"
sudah tidak terlalu relevan karena DM sudah banyak yg menikah,batch : 47 of 48 row: 8,perbedaan_musim_kehidupan,90%,"menikah, tidak relevan"
dia adalah istri CT. tidak pernah datang date. baru melahirkan.,batch : 47 of 48 row: 9,perbedaan_musim_kehidupan,95%,"menikah, melahirkan"
Member sering tidak hadir alasan pekerjaan,batch : 47 of 48 row: 10,waktu_tidak_sesuai,90%,"tidak hadir, pekerjaan"
Perbedaan tujuan dan harapan dalam mengikuti DATE.,batch : 48 of 48 row: 1,alasan_DATE,90%,"tujuan, harapan, DATE"
Perbedaan tujuan dan harapan dalam mengikuti DATE.,batch : 48 of 48 row: 2,alasan_DATE,90%,"tujuan, harapan, DATE"
"Pindah rumah ke area Jakarta yang lumayan jauh dari tempat DATE, dan sedang menantikan kelahiran seorang anak.",batch : 48 of 48 row: 3,lokasi,95%,"pindah, rumah, jauh"
"Pindah menetap di surabaya, karena pekerjaan",batch : 48 of 48 row: 4,lokasi,95%,"pindah, menetap, surabaya"
"Keluar DATE, pertimbangan to another church",batch : 48 of 48 row: 5,tertanam_di_gereja_lain,95%,"keluar, gereja, lain"
ada perbedaan pandangan mengenai tujuan date,batch : 48 of 48 row: 6,alasan_DATE,90%,"perbedaan, pandangan, DATE"
