delete_reason,batch,Final label,Confidence,Keywords
Pindah ke Australia (Port Macquarie),batch : 44 of 48 row: 10,lokasi,99%,"Pindah, Australia, Port Macquarie"
Pindah ke Australia (Port Macquarie),batch : 45 of 48 row: 1,lokasi,99%,"Australia, pindah, relokasi"
DM ganti HP dan email baru?,batch : 45 of 48 row: 2,Admin,92%,"HP, email, ganti"
saat ini karena masih punya anak baby jdi masih belum bisa komiymen untuk tiap minggu datang. hanya bisa sesekali hadir,batch : 45 of 48 row: 3,perbedaan_musim_kehidupan,96%,"anak baby, komitmen, hadir"
sudah pindah ke luar kota secara permanen,batch : 45 of 48 row: 4,lokasi,99%,"luar kota, permanen, pindah"
pindah ke Bali,batch : 45 of 48 row: 5,lokasi,99%,"Bali, pindah, relokasi"
pindah negara,batch : 45 of 48 row: 6,lokasi,99%,"pindah negara, relokasi, luar negeri"
Study di America,batch : 45 of 48 row: 7,perbedaan_musim_kehidupan,95%,"study, America, studi"
sedang study di Amerika,batch : 45 of 48 row: 8,perbedaan_musim_kehidupan,95%,"study, Amerika, studi"
tidak tertanam di jpcc,batch : 45 of 48 row: 9,tertanam_di_gereja_lain,98%,"tidak tertanam, JPCC, gereja lain"
Tidak tertanam di jpcc,batch : 45 of 48 row: 10,tertanam_di_gereja_lain,98%,"tidak tertanam, JPCC, gereja lain"
"tidak pernah hadir kurang lebih 2½ tahun terakhir, sibuk dengan pekerjaan dan persiapan beasiswa S2, sering di kontak dan menginformasikan akan hadir tetapi tetap tidak muncul. secara keinginan bertumbuh sebenarnya ada, tetapi tidak terlihat dari kerinduan utk benar² hadir dalam pertemuan date.",batch : 46 of 48 row: 1,tidak_ada_respon,92%,"tidak hadir, sulit terhubung, tidak respon"
"tertanam dan melayani di gereja lain, tidak pernah hadir 2 ½ tahun terakhir, perbedaan musim kehidupan (waktunya sangat sibuk dengan pekerjaan). prioritas menemani mama sejak papanya kembali ke rumah Bapa.",batch : 46 of 48 row: 2,tertanam_di_gereja_lain,95%,"gereja lain, melayani, prioritas"
"tidak pernah hadir, sulit terhubung (sudah dikontak tapi tidak ada respon), 3 tahun lalu hadir tapi tidak bisa full focus karena tanggung jawab pekerjaan",batch : 46 of 48 row: 3,tidak_ada_respon,90%,"tidak hadir, tidak respon, sulit terhubung"
ditempatkan ke luar negeri,batch : 46 of 48 row: 4,lokasi,99%,"luar negeri, ditempatkan, relokasi"
pindah k Surabaya,batch : 46 of 48 row: 5,lokasi,99%,"pindah, Surabaya, lokasi"
double,batch : 46 of 48 row: 6,Admin,98%,"double, duplikat, data"
sudah tidak beribadah secara rutin ke jpcc,batch : 46 of 48 row: 7,tertanam_di_gereja_lain,88%,"tidak rutin, JPCC, ibadah"
request untuk keluar Date setelah 2 minggu tidak hadir Date. Ditanya alasannya ga cocok dengan Date ini dan ditawarkan bantuan untuk cari Date lain juga tidak mau.,batch : 46 of 48 row: 8,alasan_DATE,97%,"tidak cocok, Date, cari Date lain"
pindah ke luar kota,batch : 46 of 48 row: 9,lokasi,99%,"pindah, luar kota, relokasi"
-,batch : 46 of 48 row: 10,others,100%,"-, , "
pindah tempat tinggal dan pindah greja,batch : 47 of 48 row: 1,lokasi,98%,"pindah, tempat tinggal, greja"
meninggal dunia,batch : 47 of 48 row: 2,others,99%,"meninggal, dunia"
Needed some space and time due to family/marrital problem.,batch : 47 of 48 row: 3,perbedaan_musim_kehidupan,86%,"family, marrital, space"
perubahan musim kehidupan dari DL nya.,batch : 47 of 48 row: 4,perbedaan_musim_kehidupan,95%,"musim, kehidupan, DL"
Want to find a different community after getting married,batch : 47 of 48 row: 5,perbedaan_musim_kehidupan,93%,"married, community, change"
Moved to another church due to family reasons,batch : 47 of 48 row: 6,tertanam_di_gereja_lain,92%,"another church, family, reasons"
Moved to another church due to family reasons,batch : 47 of 48 row: 7,tertanam_di_gereja_lain,92%,"another church, family, reasons"
Moved to another church due to family reasons,batch : 47 of 48 row: 8,tertanam_di_gereja_lain,92%,"another church, family, reasons"
date leader rubah ke date merried couple,batch : 47 of 48 row: 9,alasan_DATE,90%,"date leader, married couple, change"
"Bukan Member date, Nesya mendaftarkan sbagai suami padahal mereka belum menikah",batch : 47 of 48 row: 10,Admin,94%,"bukan member, salah daftar, admin"
"Kesalahan sy. Status Eka adl br mulai visit di date. jadi shrsnya accept as probation, bukannya DM",batch : 48 of 48 row: 1,Admin,96%,"kesalahan, probation, status"
already move to other date for 2 years,batch : 48 of 48 row: 2,alasan_DATE,98%,"move, other date, 2 years"
have not been joining for more than 1 year,batch : 48 of 48 row: 3,tidak_ada_respon,90%,"not joining, 1 year, inactive"
going abroad to UK to work and live there together with his wife Maria.,batch : 48 of 48 row: 4,lokasi,99%,"abroad, UK, work"
going abroad to UK to work and live there together with her husband David.,batch : 48 of 48 row: 5,lokasi,99%,"abroad, UK, live there"
terdaftar dengan 2 akun di date,batch : 48 of 48 row: 6,Admin,95%,"2 accounts, date, registered"
