delete_reason,batch,Final label,Confidence,Keywords
pindah tempat tinggal ke papua,batch : 37 of 48 row: 1,lokasi,95%,"pindah, papua, tempat tinggal"
"Pindah ikut suami keluar negri, London",batch : 37 of 48 row: 2,lokasi,98%,"pindah, suami, london"
Jarak. Domisili jauh. Sementara ke gereja orang tua,batch : 37 of 48 row: 3,lokasi,92%,"jarak, domisili jauh, pindah"
Belum dapat mengikuti date. Pelayanan di gereja kakak sepupuh,batch : 37 of 48 row: 4,alasan_DATE,85%,"belum dapat mengikuti date, pelayanan gereja lain"
Belum dapat mengikuti date. Pelayanan di gereja orang tua,batch : 37 of 48 row: 5,tertanam_di_gereja_lain,88%,"belum dapat mengikuti date, pelayanan gereja orang tua"
"Study S2 keluar negri, London",batch : 37 of 48 row: 6,perbedaan_musim_kehidupan,90%,"study s2, keluar negri, london"
Pindah domisili ke Kota Medan,batch : 37 of 48 row: 7,lokasi,96%,"pindah domisili, medan, relokasi"
terkendala ada kelas malam setiap hari jumat,batch : 37 of 48 row: 8,waktu_tidak_sesuai,93%,"kelas malam, jumat, jadwal"
Multiplikasi DATE dan ybs akan cari date lebih dekat,batch : 37 of 48 row: 9,alasan_DATE,87%,"multiplikasi date, cari date lebih dekat"
She has moved to different church to be closed with her son.,batch : 37 of 48 row: 10,tertanam_di_gereja_lain,89%,"moved, different church, son"
he's not attending Date meeting for almost 6 weeks and want to move to other Date,batch : 38 of 48 row: 1,alasan_DATE,85%,"not attending, move to other Date, 6 weeks"
Sudah tidak datang ke Date lebih dari 3 bulan,batch : 38 of 48 row: 2,tidak_ada_respon,90%,"tidak datang, 3 bulan, absence"
Sudah pindah tempat tinggal dan lagi cari Date di dekat tmpt tinggal nya,batch : 38 of 48 row: 3,lokasi,88%,"pindah tempat tinggal, relokasi, cari Date baru"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 4,alasan_DATE,92%,"Date lama pindah, lokasi, mencari Date baru"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 5,alasan_DATE,92%,"Date lama pindah, lokasi, mencari Date baru"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 6,alasan_DATE,92%,"Date lama pindah, lokasi, mencari Date baru"
Mencari Date baru karena Date sebelumnya pindah lokasi,batch : 38 of 48 row: 7,alasan_DATE,92%,"Date sebelumnya pindah, lokasi, mencari Date baru"
Move to singapore for certain period,batch : 38 of 48 row: 8,lokasi,95%,"Move to singapore, relokasi, periode tertentu"
Move to Singapore for certain period,batch : 38 of 48 row: 9,lokasi,95%,"Move to Singapore, relokasi, periode tertentu"
sudah pindah ke luar negeri mengikuti suami,batch : 38 of 48 row: 10,lokasi,95%,"pindah luar negeri, mengikuti suami, relokasi"
sudah pindah ke luar negeri bersama suami,batch : 39 of 48 row: 1,lokasi,95%,"pindah, luar negeri, suami"
Season of Life berubah (punya anak dan saat ini belum bisa commit ikut DATE lagi),batch : 39 of 48 row: 2,perbedaan_musim_kehidupan,95%,"punya anak, season of life, commit"
Season of Life berubah (punya anak dan saat ini belum bisa commit ikut DATE lagi),batch : 39 of 48 row: 3,perbedaan_musim_kehidupan,95%,"punya anak, season of life, commit"
Member sdh tidak aktif dan ada kemungkinan mau cari date baru,batch : 39 of 48 row: 4,alasan_DATE,75%,"tidak aktif, cari date baru, DATE"
Tidak aktif di DATE selama pandemi & sudah lama tidak beribadah di JPCC.,batch : 39 of 48 row: 5,tidak_ada_respon,70%,"tidak aktif, lama, tidak beribadah"
Tidak beribadah di JPCC lagi ikut suami,batch : 39 of 48 row: 6,perbedaan_musim_kehidupan,80%,"ikut suami, tidak beribadah, perubahan"
Pindah domisili dari Jakarta ke Pontianak,batch : 39 of 48 row: 7,lokasi,95%,"pindah domisili, Jakarta, Pontianak"
Sering bertugas di luar kota dan pindah gereja,batch : 39 of 48 row: 8,lokasi,85%,"luar kota, pindah gereja, bertugas"
Saat ini belum bisa komit untuk tertanam di DATE,batch : 39 of 48 row: 9,alasan_DATE,80%,"belum bisa komit, DATE, tertanam"
"DM sdh tidak aktif cukup lama.Sdh diajak bicara, request mau off dulu.Sdh ditawarkan utk pindah date yg sesuai lokasi domisili atau kerja.",batch : 39 of 48 row: 10,tidak_ada_respon,85%,"tidak aktif, lama, off dulu"
kondisi saat ini belum bisa mengikuti date online dan catch up dengan date karena ada prioritas lain (keluarga dan pekerjaan),batch : 40 of 48 row: 1,waktu_tidak_sesuai,75%,"prioritas lain, keluarga, pekerjaan"
kondisi saat ini belum bisa mengikuti date online dan catch up dengan date karena ada prioritas lain (keluarga dan pekerjaan),batch : 40 of 48 row: 2,waktu_tidak_sesuai,75%,"prioritas lain, keluarga, pekerjaan"
Berpindah ibadah di tempat gereja lain karena kesepakatan keluarga antara suami dan istri ( yang sebelum nya sudah dipikirkan),batch : 40 of 48 row: 3,tertanam_di_gereja_lain,90%,"pindah ibadah, gereja lain, kesepakatan keluarga"
Kurang cocok dgn range umur & akan mencari komunitas baru,batch : 40 of 48 row: 4,alasan_DATE,85%,"range umur, tidak cocok, komunitas baru"
Has been inactive for a long time,batch : 40 of 48 row: 5,tidak_ada_respon,80%,"inactive, long time, missing"
"Ybs akan pindah date, ijin remove",batch : 40 of 48 row: 6,alasan_DATE,85%,"pindah date, ijin remove, DATE change"
member pindah domisili tempat tinggal,batch : 40 of 48 row: 7,lokasi,90%,"pindah domisili, tempat tinggal, relokasi"
"After moving to Kelapa Gading she is not in JPCC anymore.
Previously, she request to move to another DATE in Kelapa Gading, however till now not moving to the new DATE. Please remove her from my DM in the apps.",batch : 40 of 48 row: 8,lokasi,95%,"moving, Kelapa Gading, relokasi"
"Felix, ini app nya error kalo ud bener bisa join lg. dr pihak teknisi nya minta smua.member di delete dl.",batch : 40 of 48 row: 9,Admin,85%,"app error, teknisi, delete member"
Moving to another city (palopo),batch : 40 of 48 row: 10,lokasi,95%,"moving, another city, palopo"
pindahndate couple ke sunter 8 karna dah full harus manual,batch : 41 of 48 row: 1,alasan_DATE,85%,"pindah date, sunter 8 full, manual"
pindah date couple jd ketua date yg sunter 8 dah full jd gak bs trnsfer,batch : 41 of 48 row: 2,alasan_DATE,90%,"pindah date, ketua, sunter 8 full"
Farah is moving to other church and joining their small group there.,batch : 41 of 48 row: 3,tertanam_di_gereja_lain,95%,"moving to other church, joining small group"
"Lama tidak hadir, setelah ditanyakan dikarenakan kesibukan",batch : 41 of 48 row: 4,waktu_tidak_sesuai,80%,"kesibukan, tidak hadir, jadwal"
Ybs request. Bersama istri sjk menikah rutin di gereja dkt rumah sdh tdk pernah ke JPCC lg,batch : 41 of 48 row: 5,perbedaan_musim_kehidupan,85%,"menikah, istri, gereja dekat rumah"
Pulang ke Surabaya dan menetap di Surabaya,batch : 41 of 48 row: 6,lokasi,95%,"pindah, Surabaya, menetap"
no longer active. sudah tidak. pernah datang,batch : 41 of 48 row: 7,tidak_ada_respon,75%,"tidak hadir, tidak pernah datang, no longer active"
double input lagi lagi lagi lagi double input,batch : 41 of 48 row: 8,Admin,90%,"double input, kesalahan administratif"
no longer activeeeeee. rumah sudah pindah,batch : 41 of 48 row: 9,lokasi,80%,"rumah pindah, relokasi, no longer active"
no longer active lagi lagi lagi lagi lagi,batch : 41 of 48 row: 10,others,60%,"no longer active, tidak jelas, ambigu"
"memutuskan pindah ke gilgal, karena kesibukan pekerjaan dan jam ibadah lebih cocok di gilgal",batch : 42 of 48 row: 1,tertanam_di_gereja_lain,85%,"pindah gereja, gilgal, jam ibadah cocok"
ingin mencari date baru yg lebih sesuai jadwal. dan ingin mengenal orang orang baru,batch : 42 of 48 row: 2,alasan_DATE,90%,"date baru, jadwal sesuai, orang baru"
"ingin mencoba date lain, karena ingin mengenal orang orang baru dalam date",batch : 42 of 48 row: 3,alasan_DATE,95%,"date lain, orang baru, mengenal"
sudah tidak bisa aktif hadir karena sibuk dengan pekerjaan,batch : 42 of 48 row: 4,waktu_tidak_sesuai,88%,"sibuk pekerjaan, tidak hadir, jadwal"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 5,tidak_ada_respon,75%,"tidak aktif, 3 bulan, missing"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 6,tidak_ada_respon,75%,"tidak aktif, 3 bulan, missing"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 7,tidak_ada_respon,75%,"tidak aktif, 3 bulan, missing"
Yang bersangkutan mau fokus dalam pekerjaannya,batch : 42 of 48 row: 8,perbedaan_musim_kehidupan,80%,"fokus pekerjaan, prioritas, perubahan fase"
Yang bersangkutan pindah gereja karena sedang mengalami musim hidup yg berbeda dan butuh makanan rohani yang lebih “keras”,batch : 42 of 48 row: 9,perbedaan_musim_kehidupan,92%,"musim hidup, makanan rohani, perubahan fase"
sudah lama ngk hadir dan susah di kontek,batch : 42 of 48 row: 10,tidak_ada_respon,88%,"lama tidak hadir, susah kontak, missing"
DM menikah Dan pindah ke Bandung utk menetap disana bersama suami,batch : 43 of 48 row: 1,perbedaan_musim_kehidupan,95%,"menikah, pindah Bandung, menetap"
Date member sudah lama tidak hadir di Date karena sibuk dalam pekerjaan.,batch : 43 of 48 row: 2,waktu_tidak_sesuai,90%,"sibuk pekerjaan, tidak hadir, jadwal"
Pindah kota dan tidak bisa date lagi,batch : 43 of 48 row: 3,lokasi,95%,"pindah kota, relokasi, tidak bisa date"
Ingin pindah date. Tp belom nemu,batch : 43 of 48 row: 4,alasan_DATE,85%,"pindah date, belum nemu, DATE lain"
karena Pak Cahya statusnya adalah sudah menjadi pendeta di gereja lain.,batch : 43 of 48 row: 5,tertanam_di_gereja_lain,95%,"pendeta gereja lain, status, gereja lain"
karena dia DF ku..waktu itu sementara dia menjadi DL untuk menggantikan posisi DLku yg lama,batch : 43 of 48 row: 6,Admin,80%,"DF, DL, posisi leadership"
Sudah menyatakan mengundurkan diri dan berpamitan dari DATE,batch : 43 of 48 row: 7,alasan_DATE,85%,"mengundurkan diri, DATE, berpamitan"
Sudah menyatakan mengundurkan diri dan tidak lagi bergereja di JPCC,batch : 43 of 48 row: 8,tertanam_di_gereja_lain,90%,"tidak bergereja JPCC, mengundurkan diri, keluar"
Ini DF kami yang sebelumnya merangkap jadi DL karena DL sebelumnya resign,batch : 43 of 48 row: 9,Admin,85%,"DF, DL, merangkap posisi"
Karena tidak bisa date hari jumat,batch : 43 of 48 row: 10,waktu_tidak_sesuai,90%,"tidak bisa jumat, jadwal, benturan waktu"
Karna sudah pindah dari dgs 23,batch : 44 of 48 row: 1,Admin,75%,"pindah dgs, administratif, perubahan data"
Karna sudah pindah dari dgs 23,batch : 44 of 48 row: 2,Admin,75%,"pindah dgs, administratif, perubahan data"
Sudah pindah ke luar kota dan tidak di jakarta,batch : 44 of 48 row: 3,lokasi,95%,"pindah luar kota, relokasi, jakarta"
Sudah pindah dari jakarta ke provinsi lain,batch : 44 of 48 row: 4,lokasi,95%,"pindah provinsi, relokasi, jakarta"
Sudah tertanam di gereja yang lain,batch : 44 of 48 row: 5,tertanam_di_gereja_lain,95%,"tertanam gereja lain, pilihan gereja, aktif"
"sudah lama tidak pernah DATE lagi, sejak tahun lalu..",batch : 44 of 48 row: 6,alasan_DATE,85%,"tidak DATE, lama tidak hadir, DATE"
pindah gereja karena jarak dan pekerjaan,batch : 44 of 48 row: 7,perbedaan_musim_kehidupan,70%,"pindah gereja, jarak, pekerjaan"
Date member sudah pindah ke jepang,batch : 44 of 48 row: 8,lokasi,95%,"pindah jepang, luar negeri, relokasi"
ingin mencari date lain krn jarak rumah kejauhan,batch : 44 of 48 row: 9,alasan_DATE,80%,"jarak rumah, DATE lain, kejauhan"
DM tidak merespon dan sudah 1 thn lbh tidak hadir DATE,batch : 44 of 48 row: 10,tidak_ada_respon,90%,"tidak merespon, tidak hadir, 1 tahun"
Multiplikasi date dan DM akan cari date lain lebih dekat lokasi,batch : 45 of 48 row: 1,lokasi,85%,"multiplikasi, lokasi dekat, pindah date"
member mau cari kelompok dan suasana baru,batch : 45 of 48 row: 2,tertanam_di_gereja_lain,75%,"cari kelompok baru, suasana baru, pindah"
member mau cari kelompok dan suasana baru,batch : 45 of 48 row: 3,tertanam_di_gereja_lain,75%,"cari kelompok baru, suasana baru, pindah"
Jarang datang ke Date Thamrin 2,batch : 45 of 48 row: 4,alasan_DATE,70%,"jarang datang, date thamrin, kehadiran"
"Sejak gabung Ado sudah berdomisili di kota Dumai dan saat ini berusaha cari Komsel disana, sudah ditawarkan Date yg masih online tp dia prefer yg offline di Dumai.",batch : 45 of 48 row: 5,lokasi,90%,"domisili dumai, lokasi jauh, prefer offline"
Still not married yet so far..,batch : 45 of 48 row: 6,others,60%,"belum menikah, status, unclear"
member ingin pindah date beserta pasangannya karena lokasi jauh,batch : 45 of 48 row: 7,lokasi,85%,"pindah date, lokasi jauh, pasangan"
"pindah gereja, sudah lama tidak beribadah di JPCC",batch : 45 of 48 row: 8,tertanam_di_gereja_lain,80%,"pindah gereja, tidak beribadah jpcc, lama"
"Dia tidak pernah terdaftar sebagai date member, otomatis masuk aplikasi krn pasangannya (Nesya) mendaftrakannya sbagai suami. sementara member saya Nesya belum menikah.",batch : 45 of 48 row: 9,Admin,85%,"tidak terdaftar, otomatis masuk, error administratif"
Multiplikasi DATE jadi DM memilih date lain yang lokasi lebih dekat,batch : 45 of 48 row: 10,lokasi,85%,"multiplikasi, lokasi dekat, dm pilih date"
Multiplikasi DATE jadi DM memilih untuk pilih date lain,batch : 46 of 48 row: 1,alasan_DATE,95%,"multiplikasi DATE, pilih date lain, DM"
Multiplikasi DATE jadi DM memilih DATE yang lebih dekat,batch : 46 of 48 row: 2,alasan_DATE,95%,"multiplikasi DATE, date lebih dekat, DM"
Multiplikasi date jadi DM memilih date lain yang lebih dekat,batch : 46 of 48 row: 3,alasan_DATE,95%,"multiplikasi date, date lain, lebih dekat"
pindah keluar negeri dan sudh tdk pernah hadir date,batch : 46 of 48 row: 4,lokasi,90%,"pindah keluar negeri, tidak hadir, relokasi"
"confirmed, ybs pindah gereja dan sudah tdk pernah hadir",batch : 46 of 48 row: 5,tertanam_di_gereja_lain,85%,"pindah gereja, tidak hadir, gereja lain"
Karena date member pindah dan kerja di bali,batch : 46 of 48 row: 6,lokasi,90%,"pindah, kerja Bali, relokasi"
Member tdk aktif selama 4 bulan,batch : 46 of 48 row: 7,tidak_ada_respon,80%,"tidak aktif, 4 bulan, missing"
Pindah domisili dan menetap di Jogja,batch : 46 of 48 row: 8,lokasi,95%,"pindah domisili, Jogja, relokasi"
tidak ad kabar selama 3 bulan lebih,batch : 46 of 48 row: 9,tidak_ada_respon,85%,"tidak ada kabar, 3 bulan, missing"
Pindah tempat tinggal dan tempat kerja jdi tidak dapat hadir date lagi,batch : 46 of 48 row: 10,lokasi,90%,"pindah tempat tinggal, tempat kerja, tidak hadir"
Tidak ada kabar 6 bulan. Di follow up melalui wa tidak balas. Member dinilai tidak aktif dalam date,batch : 47 of 48 row: 1,tidak_ada_respon,95%,"tidak ada kabar, tidak balas, tidak aktif"
Sudah pindah date dikarenakan merasa kurang cocok di date ini karena perbedaan usia dengan member lainnya agak jauh,batch : 47 of 48 row: 2,alasan_DATE,90%,"pindah date, perbedaan usia, tidak cocok"
Penempatan pekerjaan di luar kota (Bogor),batch : 47 of 48 row: 3,lokasi,95%,"pindah, luar kota, Bogor"
Penempatan pekerjaan di luar negri (Dubai),batch : 47 of 48 row: 4,lokasi,95%,"luar negeri, Dubai, penempatan"
"Perubahan kategori date dari general ke married couple, dan date member pindah domisili ke sydney australia",batch : 47 of 48 row: 5,lokasi,85%,"pindah domisili, Sydney, Australia"
"Perubahan kategori date dari general ke married couple, dan date member mau mencari date baru secara mandiri",batch : 47 of 48 row: 6,perbedaan_musim_kehidupan,85%,"menikah, kategori date, married couple"
"Perubahan kategori date dari general ke married couple, dan date member mau mencari date baru secara mandiri",batch : 47 of 48 row: 7,perbedaan_musim_kehidupan,85%,"menikah, kategori date, married couple"
sudah tidak terlalu relevan karena DM sudah banyak yg menikah,batch : 47 of 48 row: 8,perbedaan_musim_kehidupan,80%,"menikah, tidak relevan, banyak menikah"
dia adalah istri CT. tidak pernah datang date. baru melahirkan.,batch : 47 of 48 row: 9,perbedaan_musim_kehidupan,85%,"melahirkan, istri, fase hidup"
Member sering tidak hadir alasan pekerjaan,batch : 47 of 48 row: 10,waktu_tidak_sesuai,90%,"pekerjaan, sering tidak hadir, jadwal"
Perbedaan tujuan dan harapan dalam mengikuti DATE.,batch : 48 of 48 row: 1,alasan_DATE,85%,"perbedaan tujuan, harapan DATE, ekspektasi"
Perbedaan tujuan dan harapan dalam mengikuti DATE.,batch : 48 of 48 row: 2,alasan_DATE,85%,"perbedaan tujuan, harapan DATE, ekspektasi"
"Pindah rumah ke area Jakarta yang lumayan jauh dari tempat DATE, dan sedang menantikan kelahiran seorang anak.",batch : 48 of 48 row: 3,perbedaan_musim_kehidupan,75%,"kelahiran anak, pindah rumah, fase hidup"
"Pindah menetap di surabaya, karena pekerjaan",batch : 48 of 48 row: 4,lokasi,90%,"pindah Surabaya, relokasi, pekerjaan"
"Keluar DATE, pertimbangan to another church",batch : 48 of 48 row: 5,tertanam_di_gereja_lain,80%,"gereja lain, pertimbangan, keluar DATE"
ada perbedaan pandangan mengenai tujuan date,batch : 48 of 48 row: 6,alasan_DATE,88%,"perbedaan pandangan, tujuan DATE, konflik"
