delete_reason,batch,Final label,Confidence,Keywords
Pindah ke date married couple. Member akan diinvite oleh Date yg baru.,batch : 39 of 48 row: 7,alasan_DATE,99%,"pindah DATE, married couple"
Udah pindah tempat tinggal ke taman angrek,batch : 39 of 48 row: 8,lokasi,95%,"pindah, tempat tinggal"
"Tidak pernah datang DATE, karena pekerjaan di hari Sabtu disarankan untuk pindah DATE lain.",batch : 39 of 48 row: 9,waktu_tidak_sesuai,97%,"pekerjaan, Sabtu"
Karena ada pekerjaan keluarga ini pindah ke Bali.,batch : 39 of 48 row: 10,lokasi,94%,"pindah, Bali"
Karena ada pekerjaan dan keluarga ini pindah ke Bali.,batch : 40 of 48 row: 1,lokasi,95%,"pindah, Bali, pekerjaan"
"Change Email/New Myjpcc, the same old date member.",batch : 40 of 48 row: 2,Admin,90%,"Change Email, New Myjpcc, date member"
"Sihite dan istrinya saat ini sudah tidak gereja di JPCC, memutuskan pindah ke HKBP sejak pandemi karena bersama keluarga besar yang lain.",batch : 40 of 48 row: 3,tertanam_di_gereja_lain,96%,"HKBP, pindah gereja, keluarga"
"Tina dan suaminya Sihite saat ini sudah tidak gereja di JPCC, memutuskan pindah ke HKBP sejak pandemi karena bersama keluarga besar yang lain.",batch : 40 of 48 row: 4,tertanam_di_gereja_lain,96%,"HKBP, pindah gereja, keluarga"
ingin mencari DATE lain lewat myjpcc apss,batch : 40 of 48 row: 5,alasan_DATE,88%,"DATE lain, myjpcc, join"
calon date member tersebut belum bisa untuk join date dikarenakan masalah pribadi,batch : 40 of 48 row: 6,others,84%,"masalah pribadi, belum join, calon"
Jessica dan keluarga memutuskan utk beribadah di gereja lokal lain,batch : 40 of 48 row: 7,tertanam_di_gereja_lain,95%,"gereja lokal, lain, beribadah"
byebye i will see you 30 menit lg,batch : 40 of 48 row: 8,waktu_tidak_sesuai,93%,"30 menit, sementara, nanti"
"sudah disurabaya, tidak beribadah di jpcc",batch : 40 of 48 row: 9,lokasi,97%,"Surabaya, pindah, JPCC"
inactive date member because he has moved to Bandung,batch : 40 of 48 row: 10,lokasi,97%,"Bandung, moved, inactive"
Tidak pernah hadir selama 5 bulan terakhir,batch : 41 of 48 row: 1,tidak_ada_respon,96%,"tidak pernah hadir, 5 bulan, absen"
"Sudah tidak bisa dihubungi sama sekali, hilang total",batch : 41 of 48 row: 2,tidak_ada_respon,98%,"tidak dihubungi, hilang total, MIA"
move to another date to be closer to current address,batch : 41 of 48 row: 3,lokasi,93%,"move, closer, address"
Memutuskan untuk Pindah date ke cipinang 9,batch : 41 of 48 row: 4,alasan_DATE,97%,"pindah date, cipinang 9, DATE"
Pindah beribadah di GBI Kota Wisata,batch : 41 of 48 row: 5,tertanam_di_gereja_lain,95%,"pindah ibadah, GBI, gereja lain"
Pindah beribadah di GBI Kota Wisata,batch : 41 of 48 row: 6,tertanam_di_gereja_lain,95%,"pindah ibadah, GBI, gereja lain"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 7,tidak_ada_respon,84%,"lama tidak date, dikonfirmasi, tidak hadir"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 8,tidak_ada_respon,84%,"lama tidak date, dikonfirmasi, tidak hadir"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 9,tidak_ada_respon,84%,"lama tidak date, dikonfirmasi, tidak hadir"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 10,tidak_ada_respon,84%,"lama tidak date, dikonfirmasi, tidak hadir"
sudah lama tidak date. sudah dikonfirmasi,batch : 42 of 48 row: 1,others,92%,"sudah lama, dikonfirmasi"
sudah lama tidak date. sudah dikonfirmasi,batch : 42 of 48 row: 2,others,92%,"sudah lama, dikonfirmasi"
"sudah lama tidak date lagi, sudah dikonfirmasi",batch : 42 of 48 row: 3,others,92%,"tidak date, dikonfirmasi"
Sudah tidak bisa join Date dan ke gereja lagi karena ikut suami.,batch : 42 of 48 row: 4,perbedaan_musim_kehidupan,96%,"ikut suami, ke gereja"
Mau pindah date merried couple,batch : 42 of 48 row: 5,perbedaan_musim_kehidupan,94%,"merried couple, pindah date"
"sudah hampir 1 tahun tdk date. sesudah dihubungi & ditanya, tidak ada alasan yang jelas",batch : 42 of 48 row: 6,others,88%,"tidak jelas, dihubungi"
Bukan date member dari date rasuna 17,batch : 42 of 48 row: 7,Admin,95%,"bukan member, date rasuna"
Blm bersedia utk tertanam di date,batch : 42 of 48 row: 8,others,90%,"belum bersedia, tertanam"
Mencari date yg lebih dekat domisilinya,batch : 42 of 48 row: 9,lokasi,97%,"lebih dekat, domisili"
Mengundurkan diri dari Date karena pindah gereja setelah menikah.,batch : 42 of 48 row: 10,perbedaan_musim_kehidupan,95%,"pindah gereja, menikah"
Mengundurkan diri dari Date karena kembali ke gereja lama.,batch : 43 of 48 row: 1,tertanam_di_gereja_lain,96%,"gereja lama, kembali, mengundurkan diri"
"ingin pindah DATE, karena yang bersangkutan belum married, dan sekarang DATE nya adalah untuk married couples",batch : 43 of 48 row: 2,alasan_DATE,98%,"pindah DATE, belum married, married couples"
"ingin pindah DATE, karena yang bersangkutan belum married, dan sekarang DATE nya adalah untuk married couples",batch : 43 of 48 row: 3,alasan_DATE,98%,"pindah DATE, belum married, married couples"
"Masih probation, kesalahan klik",batch : 43 of 48 row: 4,Admin,99%,"probation, kesalahan klik, admin"
We don't know who she is and not register until now.,batch : 43 of 48 row: 5,Admin,88%,"tidak register, who she is, unknown"
Sudah tidak pernah datang lagi,batch : 43 of 48 row: 6,tidak_ada_respon,90%,"tidak pernah datang, tidak aktif, absen"
Sudah tidak pernah datang lagi dan tidak bisa dikontek,batch : 43 of 48 row: 7,tidak_ada_respon,95%,"tidak bisa dikontek, tidak pernah datang, absen"
Sudan tidak pernah datang lagi,batch : 43 of 48 row: 8,tidak_ada_respon,90%,"tidak pernah datang, absen, mangkir"
Sudah tidak aktif datang ke DATE.,batch : 43 of 48 row: 9,tidak_ada_respon,92%,"tidak aktif, DATE, datang"
Memutuskan untuk pindah keluar kota.,batch : 43 of 48 row: 10,lokasi,99%,"pindah, keluar kota, relokasi"
Sudah tidak aktif karena pindah tempat tinggal.,batch : 44 of 48 row: 1,lokasi,96%,"pindah, tempat tinggal, tidak aktif"
Sudah tidak aktif karena pindah keluar kota.,batch : 44 of 48 row: 2,lokasi,99%,"pindah, keluar kota, tidak aktif"
Yang Bersangkutan Pindah Negara,batch : 44 of 48 row: 3,lokasi,99%,"pindah, negara, aktif"
Yang bersangkutan Pindah Gereja,batch : 44 of 48 row: 4,tertanam_di_gereja_lain,98%,"pindah gereja, gereja lain, aktif"
Yang Bersangkutan Pindah Gereja,batch : 44 of 48 row: 5,tertanam_di_gereja_lain,98%,"pindah gereja, gereja lain, aktif"
Moved back to US so hving a new church,batch : 44 of 48 row: 6,tertanam_di_gereja_lain,95%,"new church, US, pindah"
"sudah pindah ke bandung, menikah dan menetap disana",batch : 44 of 48 row: 7,perbedaan_musim_kehidupan,97%,"menikah, menetap, Bandung"
Frans memutuskan untuk keluar date. Aktivitas ibadah pun jarang dilakukan,batch : 44 of 48 row: 8,alasan_DATE,96%,"keluar date, date, ibadah"
Yanto saat ini tidak aktif bahkan ke gereja pun jarang. Hanya istrinya yang rajin ke gereja. Join date pun hampir tidak pernah,batch : 44 of 48 row: 9,tidak_ada_respon,90%,"jarang, tidak aktif, join date"
Haraa sudah pindah ke Melbourne untuk melanjutkan study nya. Dia juga memutuskan untuk bertumbuh di Melbourne .,batch : 44 of 48 row: 10,perbedaan_musim_kehidupan,96%,"study, Melbourne, bertumbuh"
sudah pindah daerah tempat tinggal,batch : 45 of 48 row: 1,lokasi,98%,"pindah daerah, tempat tinggal"
"Sudah tidak pernah join Date sejak 2020, sudah sekitar 3 tahun. Walaupun sudah berulang kali dihubungi dan diingatkan untuk dapat ikut Date, tapi sampai saat ini tidak pernah hadir. Dan kami jg sdh konfirmasi ke yg bersangkutan.",batch : 45 of 48 row: 2,tidak_ada_respon,96%,"dihubungi, tidak hadir, konfirmasi"
"Sudah tidak pernah join Date sejak 2020, sudah sekitar 3 tahun. Walaupun sudah berulang kali dihubungi dan diingatkan untuk dapat ikut Date, tapi sampai saat ini tidak pernah hadir. Dan kami jg sdh konfirmasi ke yg bersangkutan.",batch : 45 of 48 row: 3,tidak_ada_respon,96%,"dihubungi, tidak hadir, konfirmasi"
Moving to another church is her reason,batch : 45 of 48 row: 4,tertanam_di_gereja_lain,97%,"another church, reason"
sudah pindah kluar kota dan sudah menetap disana,batch : 45 of 48 row: 5,lokasi,99%,"pindah, luar kota, menetap"
date member sudah pindah ke kota Bandung.,batch : 45 of 48 row: 6,lokasi,98%,"pindah, Bandung"
Planted on another church and never comes to date anymore since last year,batch : 45 of 48 row: 7,tertanam_di_gereja_lain,98%,"another church, planted"
Planted on another church and never comes to date anymore since last year,batch : 45 of 48 row: 8,tertanam_di_gereja_lain,98%,"another church, planted"
Tidak di DATE kami sudah 2 tahun,batch : 45 of 48 row: 9,alasan_DATE,72%,"Tidak di DATE, 2 tahun"
memudahkan sembari mencari date baru,batch : 45 of 48 row: 10,alasan_DATE,60%,"date baru, memudahkan"
Pindah date yang lebih sesuai,batch : 46 of 48 row: 1,alasan_DATE,96%,"pindah date, lebih sesuai"
Tidak ada komunikasi dan tidak pernah hadir date 4 bulan terakhir,batch : 46 of 48 row: 2,tidak_ada_respon,98%,"tidak ada komunikasi, tidak pernah hadir"
Tidak ada komunikasi dan tidak pernah hadir date,batch : 46 of 48 row: 3,tidak_ada_respon,98%,"tidak ada komunikasi, tidak pernah hadir"
Pindah gereja kembali ke komunitas gereja sblmnya,batch : 46 of 48 row: 4,tertanam_di_gereja_lain,95%,"pindah gereja, komunitas lama"
Pindah date karena tempt tinggal di cikarang,batch : 46 of 48 row: 5,lokasi,97%,"pindah date, cikarang"
Ricky doesnt join the date meeting,batch : 46 of 48 row: 6,tidak_ada_respon,90%,"doesnt join, date meeting"
Yoga doesnt join the date meeting,batch : 46 of 48 row: 7,tidak_ada_respon,90%,"doesnt join, date meeting"
not include as a core team member,batch : 46 of 48 row: 8,Admin,88%,"not include, core team"
Want to move to another Date close to His House.,batch : 46 of 48 row: 9,lokasi,93%,"move, close to house"
Pindah date (masalah hari/waktu),batch : 46 of 48 row: 10,waktu_tidak_sesuai,97%,"hari/waktu, pindah date"
"sudah tidak pernah datang.
Kami sebagai date leader sudah berusaha menghubungi (via wa, telp, instagram dll) dan teman2 date jg menghubungi tapi tidak ada yang di angkat maupun dibalas chatnya.
Untuk group wa dia baca (terlihat dari status wa sdh di read) tapi tidak pernah di respon

Kurang lebih sudah 6 bulan.",batch : 47 of 48 row: 1,tidak_ada_respon,98%,"tidak datang, tidak dibalas, 6 bulan"
sudah tidak pernah datang date dan jpcc,batch : 47 of 48 row: 2,tidak_ada_respon,95%,"tidak pernah datang, date, jpcc"
sudah tidak pernah datang date dan ke jpcc,batch : 47 of 48 row: 3,tidak_ada_respon,95%,"tidak pernah datang, date, jpcc"
"Suami date member, tidak aktif dan belum pernah datang di DATE.",batch : 47 of 48 row: 4,tidak_ada_respon,90%,"tidak aktif, belum pernah datang, DATE"
"Dalam 6 bulan ini sama sekali tidak pernah date, kita sudah mencoba reach out ( DL dan CT) dengan cara WA tapi tidak pernah direspon.",batch : 47 of 48 row: 5,tidak_ada_respon,98%,"tidak pernah datang, tidak direspon, 6 bulan"
Salah ke klik mau diubah ke probation,batch : 47 of 48 row: 6,Admin,99%,"salah klik, ubah, probation"
Pindah kota dan pindah gereja krn pekerjaan,batch : 47 of 48 row: 7,lokasi,99%,"pindah kota, pindah gereja, pekerjaan"
pindah ke new zealand memulai kehidupan baru disana,batch : 47 of 48 row: 8,lokasi,99%,"new zealand, pindah, kehidupan baru"
"pindah ke new zealand , memulai kehidupan baru disana",batch : 47 of 48 row: 9,lokasi,99%,"new zealand, pindah, kehidupan baru"
pindah ke gereja lain petra gading serpong,batch : 47 of 48 row: 10,tertanam_di_gereja_lain,97%,"gereja lain, petra gading serpong"
DM tidak pernah hadir selama 1 tahun 2 bulan.,batch : 48 of 48 row: 1,tidak_ada_respon,96%,"tidak pernah hadir, 1 tahun 2 bulan, DM"
proses perpindahan date baru permintaan member,batch : 48 of 48 row: 2,alasan_DATE,94%,"perpindahan date, permintaan member, proses"
pindah ke date menteng 20 DL Rivai,batch : 48 of 48 row: 3,lokasi,98%,"pindah, date menteng, DL Rivai"
pindah ke date menteng 20 DL Rivai,batch : 48 of 48 row: 4,lokasi,98%,"pindah, date menteng, DL Rivai"
mau cari DATE yang dekat lokasi tinggal,batch : 48 of 48 row: 5,lokasi,90%,"dekat lokasi, DATE, tinggal"
"Tidak pernah hadir, dan tidak bisa dihubungi",batch : 48 of 48 row: 6,tidak_ada_respon,97%,"tidak pernah hadir, tidak bisa dihubungi, tidak dihubungi"
