delete_reason,batch,Final label,Confidence,Keywords
Tidak pernah hadir date sejak pandemi,batch : 40 of 48 row: 2,tidak_ada_respon,80%,"tidak, hadir"
Tidak pernah hadir date sejak pandemi,batch : 40 of 48 row: 3,tidak_ada_respon,80%,"tidak, hadir"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 4,alasan_DATE,85%,"date, multi"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 5,alasan_DATE,85%,"date, multi"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 6,alasan_DATE,85%,"date, multi"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 7,alasan_DATE,85%,"date, multi"
DM pindah kota setelah menikah,batch : 40 of 48 row: 8,lokasi,95%,"pindah, kota"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 9,alasan_DATE,85%,"date, multi"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 10,alasan_DATE,85%,"date, multi"
sudah pindah lokasi kerja di jakarta,batch : 41 of 48 row: 1,lokasi,90%,"pindah, lokasi, jakarta"
Double entry (member unable to open acct so he created another one).,batch : 41 of 48 row: 2,Admin,95%,"double, entry, acct"
tempat tinggal sudah pindah ke daerah barat,batch : 41 of 48 row: 3,lokasi,90%,"pindah, tempat, tinggal"
"Rencana akan pindah date baru, tapi mau trial dulu sementara akan jadi partner",batch : 41 of 48 row: 4,alasan_DATE,80%,"pindah, date, baru"
"tidak pernah hadir date, sudah diberikan kesempatan untuk mencoba date di dekat tempat tinggal (bekasi) tetapi tidak komit juga kehadirannya.",batch : 41 of 48 row: 5,tidak_ada_respon,85%,"tidak, pernah, hadir"
"tidak pernah hadir date, sudah diberikan kesempatan untuk mencoba date di dekat tempat tinggal (bekasi) tetapi tidak komit juga kehadirannya.",batch : 41 of 48 row: 6,tidak_ada_respon,85%,"tidak, pernah, hadir"
"Julia mengundurkan diri dari Date, karena waktu untuk date bentrok dengan waktu kerja.",batch : 41 of 48 row: 7,waktu_tidak_sesuai,90%,"waktu, bentrok, kerja"
"Can't be reached, more than 3 months without any response in date. and we already suggest an other Date to her, but still doesn't hv any response. so i think, she didnt want to join in a date.",batch : 41 of 48 row: 8,tidak_ada_respon,90%,"tidak, respon, bulan"
He decided to move into new church. Same reason as his wife.,batch : 41 of 48 row: 9,tertanam_di_gereja_lain,95%,"pindah, gereja, baru"
She decided to move into another church closer to her house because she just having a baby. Also it’s too hard for her to get a seat every sunday.,batch : 41 of 48 row: 10,tertanam_di_gereja_lain,90%,"pindah, gereja, dekat"
never came because it has moved place,batch : 42 of 48 row: 1,lokasi,90%,"moved, place"
moved out of town for work.,batch : 42 of 48 row: 2,lokasi,95%,"moved, town"
never came to date for 6 months,batch : 42 of 48 row: 3,tidak_ada_respon,80%,"never, came"
never came to date for 6 months,batch : 42 of 48 row: 4,tidak_ada_respon,80%,"never, came"
Harris back for good to melbourne,batch : 42 of 48 row: 5,lokasi,90%,"back, melbourne"
DM tidak bisa aktif di DATE dan memutuskan utk vakum sementara sambil mencari NEW DATE yg lebih dekat dg rumahnya,batch : 42 of 48 row: 6,alasan_DATE,85%,"DATE, vakum"
DM tidak bisa aktif di DATE dan memutuskan utk vakum sementara sambil mencari NEW DATE yg lebih dekat dg rumahnya,batch : 42 of 48 row: 7,alasan_DATE,85%,"DATE, vakum"
tidak joint Date lg krn pindah tmpt tinggal dan mau mencari komunitas bible study,batch : 42 of 48 row: 8,lokasi,90%,"pindah, tinggal"
salah penempatan usia kategori married couple,batch : 42 of 48 row: 9,Admin,95%,"salah, penempatan"
salah penempatan usia kategori married couples,batch : 42 of 48 row: 10,Admin,95%,"salah, penempatan"
"Mengundurkan diri krn keterbatasan waktu, krn memiliki anak yg msh toddler yg blum bs ditinggal ataupun dibawa",batch : 43 of 48 row: 1,perbedaan_musim_kehidupan,90%,"anak, waktu, keterbatasan"
Memutuskan untuk off dulu dari date,batch : 43 of 48 row: 2,alasan_DATE,80%,"off, date, memutuskan"
Memutuskan untuk off dulu dari date,batch : 43 of 48 row: 3,alasan_DATE,80%,"off, date, memutuskan"
Pindah kerja ke luar negeri dgn pasangan,batch : 43 of 48 row: 4,lokasi,95%,"pindah, luar, negeri"
Pindah kerja ke luar negeri dgn pasangan,batch : 43 of 48 row: 5,lokasi,95%,"pindah, luar, negeri"
For a year never came to Date,batch : 43 of 48 row: 6,tidak_ada_respon,85%,"never, came, date"
"diluar jakarta kerjanya, dan tidak berdomisili di jkt lg",batch : 43 of 48 row: 7,lokasi,90%,"pindah, luar, jakarta"
Pindah kota ke tempat yang baru,batch : 43 of 48 row: 8,lokasi,90%,"pindah, kota, baru"
Karena telah for good untuk kembali ke kota kelahiran,batch : 43 of 48 row: 9,lokasi,90%,"pindah, kota, kelahiran"
Cari date merrid couple dan pindah lokasi rumah,batch : 43 of 48 row: 10,lokasi,85%,"pindah, lokasi, rumah"
Nolonger in jpccc and out of town,batch : 44 of 48 row: 1,lokasi,90%,"out, town"
"belum date member, namun terdaftar karena masuk database, istrinya yg dm duluan. jd derry yg sebagai suaminya dan non dm, kita remove lagi sampai ada konfirmasi lanjutan.",batch : 44 of 48 row: 2,Admin,95%,"remove, konfirmasi"
double data di sistem jd satunya akan kami remove.,batch : 44 of 48 row: 3,Admin,100%,"double, data"
Tidak biaa hadir selama 6 bulan lebih,batch : 44 of 48 row: 4,tidak_ada_respon,80%,"tidak, hadir"
Sementara waktu Leave group date untuk ambil waktu sendiri,batch : 44 of 48 row: 5,alasan_DATE,85%,"date, leave"
di luar kota .. berjemaat di gereja lain,batch : 44 of 48 row: 6,tertanam_di_gereja_lain,90%,"gereja, lain"
Pindah di Kamboja dalam waktu yang lama (beberapa tahun kedepan),batch : 44 of 48 row: 7,lokasi,95%,"pindah, kamboja"
karena date member belum aktif,batch : 44 of 48 row: 8,alasan_DATE,80%,"date, aktif"
Want to change date location that can attend onsite,batch : 44 of 48 row: 9,lokasi,85%,"change, location"
Want to change date location that can attend onsite,batch : 44 of 48 row: 10,lokasi,85%,"change, location"
Mau pindah date ke daerah baru di pejaten,batch : 45 of 48 row: 1,alasan_DATE,90%,"pindah, date, daerah"
Mau pindah date ke daerah baru di pejaten,batch : 45 of 48 row: 2,alasan_DATE,90%,"pindah, date, daerah"
"Sibuk bekerja, belum bisa date dulu sementara waktu",batch : 45 of 48 row: 3,waktu_tidak_sesuai,80%,"sibuk, bekerja, date"
Sudah tidak aktif lagi di date,batch : 45 of 48 row: 4,alasan_DATE,80%,"tidak, aktif, date"
Pindah lokasi tinggal jadi pindah lokasi date,batch : 45 of 48 row: 5,lokasi,90%,"pindah, lokasi, date"
"Pindah domisili ke Bali, sudah join komsel di Hillsong Bali, masih tetap join di grup, sesekali bisa untuk join DATE online",batch : 45 of 48 row: 6,lokasi,95%,"pindah, domisili, Bali"
"Cuti 6 bln karena kuliah S2 bentrok 1 semester ke depan, tapi akan join lagi nanti setelah cuti, dan masih tetap di grup",batch : 45 of 48 row: 7,perbedaan_musim_kehidupan,85%,"kuliah, S2, cuti"
"Tdk pernah datang date, undangan date tdk direspon, dianjurkan pindah date juga tdk direspon, tdk pernah ada keterangan.",batch : 45 of 48 row: 8,tidak_ada_respon,95%,"tdk, pernah, respon"
"Hari Rabu, Tessa bekerja sampai malam, sehingga tidak bisa ikut date. Dan saat ini, Tessa sudah mulai tertanam di Date lain di hari Kamis.",batch : 45 of 48 row: 9,tertanam_di_gereja_lain,90%,"tertanam, date, lain"
Verra sudah meNikah dan tinggal di bogor sama suami,batch : 45 of 48 row: 10,perbedaan_musim_kehidupan,90%,"menikah, tinggal, bogor"
"Pindah ke DATE Tanjung Duren 7. tapi status DATEnya penuh, jadi tidak bisa ditransfer",batch : 46 of 48 row: 1,alasan_DATE,90%,"DATE, penuh, transfer"
Tidak bisa komit di date krn di tahun 2023 ini punya plan untuk reorganize Prioritas pribadi,batch : 46 of 48 row: 2,perbedaan_musim_kehidupan,80%,"reorganize, prioritas, pribadi"
pindah gereja. Sudah lama tidak DATE,batch : 46 of 48 row: 3,tertanam_di_gereja_lain,85%,"pindah, gereja, DATE"
Sudah keluar negri dan tidak bisa datang date lg..,batch : 46 of 48 row: 4,lokasi,95%,"keluar, negeri, lokasi"
sudah 2 tahun tidak DATE dan susah untuk dicontact,batch : 46 of 48 row: 5,tidak_ada_respon,80%,"tidak, kontak, susah"
Belum menjadi DM hanya teregistrasi utk ibadah minggu onsite,batch : 46 of 48 row: 6,Admin,90%,"belum, DM, registrasi"
"Date mulai full offline, dan saat ini Rach tinggal di Gading Serpong. Jadi tidak memungkinkan untuk join date offline di Tebet",batch : 46 of 48 row: 7,lokasi,90%,"lokasi, jauh, offline"
Sudah tidak pernah datang date,batch : 46 of 48 row: 8,others,60%,"tidak, datang, DATE"
"Date kembali diadakan offline, dan rumahnya jauh ke lokasi date saat ini. Mau mencari date yang lokasiny lebih dekat",batch : 46 of 48 row: 9,waktu_tidak_sesuai,85%,"jauh, lokasi, offline"
Duplicate. Double member dengan email dan phone number yg sama,batch : 46 of 48 row: 10,Admin,95%,"Duplicate, double, member"
"never show up in date, never reply my message",batch : 47 of 48 row: 1,tidak_ada_respon,90%,"never, show, reply"
pindah ke luar pulau sudah ketemu gereja lokal juga disana.,batch : 47 of 48 row: 2,lokasi,100%,"pindah, luar, pulau"
DM already passed away. RIP Kak Ully.,batch : 47 of 48 row: 3,others,100%,"passed, away, RIP"
Not active member since last year,batch : 47 of 48 row: 4,others,80%,"not, active, member"
Not active member since last year,batch : 47 of 48 row: 5,others,80%,"not, active, member"
Not active member since last year,batch : 47 of 48 row: 6,others,80%,"not, active, member"
Not active member since last year,batch : 47 of 48 row: 7,others,80%,"not, active, member"
Terakhir date tanggal 17 juli 2022 dan sudah tidak ada kabar dari akhir oktober 2022.,batch : 47 of 48 row: 8,tidak_ada_respon,90%,"tidak, ada, kabar"
Finding new date near with office,batch : 47 of 48 row: 9,waktu_tidak_sesuai,80%,"near, office, date"
Finding new date near with office,batch : 47 of 48 row: 10,waktu_tidak_sesuai,80%,"near, office, date"
Finding new date near with office,batch : 48 of 48 row: 1,alasan_DATE,90%,"date, near, office"
Finding new date near with office,batch : 48 of 48 row: 2,alasan_DATE,90%,"date, near, office"
Moving to bali for good opportunities,batch : 48 of 48 row: 3,lokasi,100%,"moving, bali, opportunities"
DATE member terkait pindah kuliah ke negara lain,batch : 48 of 48 row: 4,alasan_DATE,100%,"date, pindah, kuliah"
Member is busy at work and family life at the moment. Prefer to be a partner at the meantime.,batch : 48 of 48 row: 5,waktu_tidak_sesuai,90%,"busy, work, family"
Member is busy at work and often have to travel for work. Prefer to be a partner at the meantime.,batch : 48 of 48 row: 6,waktu_tidak_sesuai,90%,"busy, work, travel"
