delete_reason,batch,Final label,Confidence,Keywords
Tidak tertanam d date tidak pernah hadir,batch : 37 of 48 row: 5,tidak_ada_respon,85%,"tidak pernah hadir, tidak tertanam, missing"
Sudah lama tidak hadir pertemuan date dan memutuskan keluar dari date,batch : 37 of 48 row: 6,tidak_ada_respon,80%,"lama tidak hadir, keluar, absen"
Sudah lama tidak hadir pertemuan date dan memutuskan keluar dari date,batch : 37 of 48 row: 7,tidak_ada_respon,80%,"lama tidak hadir, keluar, absen"
he decided to stay in his fam church,batch : 37 of 48 row: 8,tertanam_di_gereja_lain,90%,"stay fam church, gereja lain, pilihan"
Multiplication to new Date WR1,batch : 37 of 48 row: 9,Admin,70%,"multiplication, new DATE, transfer"
Unable to join DATE and Sunday Service in JPCC,batch : 37 of 48 row: 10,waktu_tidak_sesuai,65%,"unable to join, jadwal, komitmen"
Ybs sudah berjemaat di gereja lain,batch : 38 of 48 row: 1,tertanam_di_gereja_lain,95%,"berjemaat, gereja lain, tertanam"
Ingin mencoba date offline yang lain.,batch : 38 of 48 row: 2,alasan_DATE,90%,"date offline, mencoba, lain"
"Move to another island, no longer stay in jpcc and date",batch : 38 of 48 row: 3,lokasi,95%,"move, island, relokasi"
"Pindah ke tangerang, dan belum rencana mencari date. Sedang mengatur area area kehidupan yg lain",batch : 38 of 48 row: 4,lokasi,92%,"pindah tangerang, tidak jakarta, relokasi"
"Kembali ke solo, sudah tidak di jakarta",batch : 38 of 48 row: 5,lokasi,95%,"kembali solo, tidak jakarta, pindah"
Cuti date karena fokus ke anak,batch : 38 of 48 row: 6,perbedaan_musim_kehidupan,88%,"fokus anak, cuti, fase hidup"
Cuti date karena mau fokus ke anak,batch : 38 of 48 row: 7,perbedaan_musim_kehidupan,88%,"fokus anak, cuti, fase hidup"
For good ke surabaya. Sudah tidak di jakarta,batch : 38 of 48 row: 8,lokasi,95%,"surabaya, tidak jakarta, relokasi"
waktu DATE bentrok dengan pekerjaan dan aktivitas keluarga,batch : 38 of 48 row: 9,waktu_tidak_sesuai,85%,"bentrok, pekerjaan, keluarga"
waktu DATE bentrok dengan pekerjaan,batch : 38 of 48 row: 10,waktu_tidak_sesuai,90%,"bentrok, pekerjaan, jadwal"
Jadwal untuk DATE sudah tidak cocok,batch : 39 of 48 row: 1,alasan_DATE,95%,"jadwal DATE, tidak cocok, benturan waktu"
"Saat ini Dika sudah pindah ke Medan sudah hanpir 2 tahun, dan bulan 3 memutuskan utk menikah dan pindah gereja Advent.",batch : 39 of 48 row: 2,lokasi,90%,"pindah Medan, menikah, pindah gereja"
"Sudah tidak hadir DATE lebih dari setengah tahun ke belakang, kita mau let go supaya dapat mengakomodasi new DM",batch : 39 of 48 row: 3,tidak_ada_respon,85%,"tidak hadir, setengah tahun, let go"
Pindah domisili bekasi sehingga tidak lagi bisa aktif di DATE karena akan mulai onsite,batch : 39 of 48 row: 4,waktu_tidak_sesuai,88%,"pindah domisili, onsite, tidak bisa aktif"
Member pindah ke gereja lain untuk beribadah dan pelayanan mengikuti keluarganya,batch : 39 of 48 row: 5,tertanam_di_gereja_lain,92%,"pindah gereja, keluarga, beribadah"
no longer attending date for more than a year. And our date has changed location.,batch : 39 of 48 row: 6,alasan_DATE,80%,"tidak hadir, DATE berubah lokasi, setahun"
Ingin pidah Date tapi masih belom pasti kapan dan dimananya,batch : 39 of 48 row: 7,others,70%,"ingin pindah, belum pasti, ambigu"
Pindah ke Surabaya dan berjemaat di greja lokal di SBY,batch : 39 of 48 row: 8,lokasi,92%,"pindah Surabaya, gereja lokal, relokasi"
Karena ybs sdh tdk aktif selama sejak April 2021 dan tdk respon setiap di wa dan ditelepon,batch : 39 of 48 row: 9,tidak_ada_respon,93%,"tidak aktif, tidak respon, WA telepon"
"Pindah rumah, tidak hadir date",batch : 39 of 48 row: 10,lokasi,75%,"pindah rumah, tidak hadir, relokasi"
"Pindah rumah, tidak hadir date",batch : 40 of 48 row: 1,lokasi,85%,"pindah rumah, tidak hadir"
Tidak pernah hadir date sejak pandemi,batch : 40 of 48 row: 2,tidak_ada_respon,90%,"tidak pernah hadir, sejak pandemi"
Tidak pernah hadir date sejak pandemi,batch : 40 of 48 row: 3,tidak_ada_respon,90%,"tidak pernah hadir, sejak pandemi"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 4,alasan_DATE,95%,"Date multi, mencari DATE lain"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 5,alasan_DATE,95%,"Date multi, mencari DATE lain"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 6,alasan_DATE,95%,"Date multi, mencari DATE lain"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 7,alasan_DATE,95%,"Date multi, mencari DATE lain"
DM pindah kota setelah menikah,batch : 40 of 48 row: 8,perbedaan_musim_kehidupan,90%,"pindah kota, menikah"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 9,alasan_DATE,95%,"Date multi, mencari DATE lain"
"Date multi, DM mencari Date yang lain",batch : 40 of 48 row: 10,alasan_DATE,95%,"Date multi, mencari DATE lain"
sudah pindah lokasi kerja di jakarta,batch : 41 of 48 row: 1,lokasi,95%,"pindah lokasi, jakarta, kerja"
Double entry (member unable to open acct so he created another one).,batch : 41 of 48 row: 2,Admin,90%,"double entry, administrative error, account"
tempat tinggal sudah pindah ke daerah barat,batch : 41 of 48 row: 3,lokasi,95%,"pindah, daerah barat, tempat tinggal"
"Rencana akan pindah date baru, tapi mau trial dulu sementara akan jadi partner",batch : 41 of 48 row: 4,alasan_DATE,85%,"pindah date, trial, partner"
"tidak pernah hadir date, sudah diberikan kesempatan untuk mencoba date di dekat tempat tinggal (bekasi) tetapi tidak komit juga kehadirannya.",batch : 41 of 48 row: 5,tidak_ada_respon,80%,"tidak pernah hadir, tidak komit, kesempatan"
"tidak pernah hadir date, sudah diberikan kesempatan untuk mencoba date di dekat tempat tinggal (bekasi) tetapi tidak komit juga kehadirannya.",batch : 41 of 48 row: 6,tidak_ada_respon,80%,"tidak pernah hadir, tidak komit, kesempatan"
"Julia mengundurkan diri dari Date, karena waktu untuk date bentrok dengan waktu kerja.",batch : 41 of 48 row: 7,waktu_tidak_sesuai,95%,"bentrok waktu, kerja, date"
"Can't be reached, more than 3 months without any response in date. and we already suggest an other Date to her, but still doesn't hv any response. so i think, she didnt want to join in a date.",batch : 41 of 48 row: 8,tidak_ada_respon,90%,"can't be reached, no response, 3 months"
He decided to move into new church. Same reason as his wife.,batch : 41 of 48 row: 9,tertanam_di_gereja_lain,90%,"move church, decided, new church"
She decided to move into another church closer to her house because she just having a baby. Also it’s too hard for her to get a seat every sunday.,batch : 41 of 48 row: 10,perbedaan_musim_kehidupan,85%,"baby, punya anak, gereja lain"
never came because it has moved place,batch : 42 of 48 row: 1,lokasi,95%,"moved, place, relocation"
moved out of town for work.,batch : 42 of 48 row: 2,lokasi,95%,"moved, work, out of town"
never came to date for 6 months,batch : 42 of 48 row: 3,tidak_ada_respon,85%,"never came, 6 months, absence"
never came to date for 6 months,batch : 42 of 48 row: 4,tidak_ada_respon,85%,"never came, 6 months, absence"
Harris back for good to melbourne,batch : 42 of 48 row: 5,lokasi,80%,"melbourne, back, relocation"
DM tidak bisa aktif di DATE dan memutuskan utk vakum sementara sambil mencari NEW DATE yg lebih dekat dg rumahnya,batch : 42 of 48 row: 6,alasan_DATE,90%,"DATE, vakum, mencari DATE baru"
DM tidak bisa aktif di DATE dan memutuskan utk vakum sementara sambil mencari NEW DATE yg lebih dekat dg rumahnya,batch : 42 of 48 row: 7,alasan_DATE,90%,"DATE, vakum, mencari DATE baru"
tidak joint Date lg krn pindah tmpt tinggal dan mau mencari komunitas bible study,batch : 42 of 48 row: 8,lokasi,85%,"pindah, tempat tinggal, relocation"
salah penempatan usia kategori married couple,batch : 42 of 48 row: 9,Admin,90%,"salah penempatan, usia, kategori"
salah penempatan usia kategori married couples,batch : 42 of 48 row: 10,Admin,90%,"salah penempatan, usia, kategori"
"Mengundurkan diri krn keterbatasan waktu, krn memiliki anak yg msh toddler yg blum bs ditinggal ataupun dibawa",batch : 43 of 48 row: 1,perbedaan_musim_kehidupan,95%,"anak toddler, keterbatasan waktu, fase hidup"
Memutuskan untuk off dulu dari date,batch : 43 of 48 row: 2,alasan_DATE,90%,"off dari date, keputusan DATE"
Memutuskan untuk off dulu dari date,batch : 43 of 48 row: 3,alasan_DATE,90%,"off dari date, keputusan DATE"
Pindah kerja ke luar negeri dgn pasangan,batch : 43 of 48 row: 4,lokasi,95%,"pindah kerja, luar negeri"
Pindah kerja ke luar negeri dgn pasangan,batch : 43 of 48 row: 5,lokasi,95%,"pindah kerja, luar negeri"
For a year never came to Date,batch : 43 of 48 row: 6,tidak_ada_respon,85%,"never came, satu tahun, tidak hadir"
"diluar jakarta kerjanya, dan tidak berdomisili di jkt lg",batch : 43 of 48 row: 7,lokasi,92%,"luar jakarta, tidak berdomisili"
Pindah kota ke tempat yang baru,batch : 43 of 48 row: 8,lokasi,95%,"pindah kota, relokasi"
Karena telah for good untuk kembali ke kota kelahiran,batch : 43 of 48 row: 9,lokasi,90%,"kota kelahiran, pindah for good"
Cari date merrid couple dan pindah lokasi rumah,batch : 43 of 48 row: 10,lokasi,88%,"pindah lokasi rumah, merrid couple"
Nolonger in jpccc and out of town,batch : 44 of 48 row: 1,lokasi,95%,"out of town, relokasi, pindah"
"belum date member, namun terdaftar karena masuk database, istrinya yg dm duluan. jd derry yg sebagai suaminya dan non dm, kita remove lagi sampai ada konfirmasi lanjutan.",batch : 44 of 48 row: 2,Admin,90%,"database error, remove, konfirmasi"
double data di sistem jd satunya akan kami remove.,batch : 44 of 48 row: 3,Admin,95%,"double data, sistem, remove"
Tidak biaa hadir selama 6 bulan lebih,batch : 44 of 48 row: 4,tidak_ada_respon,85%,"tidak hadir, 6 bulan, absen"
Sementara waktu Leave group date untuk ambil waktu sendiri,batch : 44 of 48 row: 5,alasan_DATE,80%,"leave group date, waktu sendiri, DATE"
di luar kota .. berjemaat di gereja lain,batch : 44 of 48 row: 6,tertanam_di_gereja_lain,90%,"luar kota, gereja lain, berjemaat"
Pindah di Kamboja dalam waktu yang lama (beberapa tahun kedepan),batch : 44 of 48 row: 7,lokasi,95%,"pindah Kamboja, luar negeri, relokasi"
karena date member belum aktif,batch : 44 of 48 row: 8,alasan_DATE,85%,"date member, belum aktif, DATE"
Want to change date location that can attend onsite,batch : 44 of 48 row: 9,alasan_DATE,80%,"change date location, onsite, DATE"
Want to change date location that can attend onsite,batch : 44 of 48 row: 10,alasan_DATE,80%,"change date location, onsite, DATE"
Mau pindah date ke daerah baru di pejaten,batch : 45 of 48 row: 1,alasan_DATE,85%,"pindah date, daerah baru, pejaten"
Mau pindah date ke daerah baru di pejaten,batch : 45 of 48 row: 2,alasan_DATE,85%,"pindah date, daerah baru, pejaten"
"Sibuk bekerja, belum bisa date dulu sementara waktu",batch : 45 of 48 row: 3,waktu_tidak_sesuai,90%,"sibuk bekerja, jadwal, sementara"
Sudah tidak aktif lagi di date,batch : 45 of 48 row: 4,alasan_DATE,80%,"tidak aktif, date, keluar"
Pindah lokasi tinggal jadi pindah lokasi date,batch : 45 of 48 row: 5,lokasi,95%,"pindah lokasi, tinggal, date"
"Pindah domisili ke Bali, sudah join komsel di Hillsong Bali, masih tetap join di grup, sesekali bisa untuk join DATE online",batch : 45 of 48 row: 6,lokasi,85%,"pindah domisili, Bali, relokasi"
"Cuti 6 bln karena kuliah S2 bentrok 1 semester ke depan, tapi akan join lagi nanti setelah cuti, dan masih tetap di grup",batch : 45 of 48 row: 7,perbedaan_musim_kehidupan,90%,"kuliah S2, cuti semester, jangka panjang"
"Tdk pernah datang date, undangan date tdk direspon, dianjurkan pindah date juga tdk direspon, tdk pernah ada keterangan.",batch : 45 of 48 row: 8,tidak_ada_respon,95%,"tidak datang, tidak direspon, MIA"
"Hari Rabu, Tessa bekerja sampai malam, sehingga tidak bisa ikut date. Dan saat ini, Tessa sudah mulai tertanam di Date lain di hari Kamis.",batch : 45 of 48 row: 9,tertanam_di_gereja_lain,90%,"tertanam, date lain, hari Kamis"
Verra sudah meNikah dan tinggal di bogor sama suami,batch : 45 of 48 row: 10,perbedaan_musim_kehidupan,95%,"menikah, tinggal Bogor, perubahan fase"
"Pindah ke DATE Tanjung Duren 7. tapi status DATEnya penuh, jadi tidak bisa ditransfer",batch : 46 of 48 row: 1,alasan_DATE,75%,"pindah DATE, status penuh, tidak bisa transfer"
Tidak bisa komit di date krn di tahun 2023 ini punya plan untuk reorganize Prioritas pribadi,batch : 46 of 48 row: 2,perbedaan_musim_kehidupan,80%,"reorganize prioritas, plan tahun 2023, tidak bisa komit"
pindah gereja. Sudah lama tidak DATE,batch : 46 of 48 row: 3,tertanam_di_gereja_lain,85%,"pindah gereja, tidak DATE, lama"
Sudah keluar negri dan tidak bisa datang date lg..,batch : 46 of 48 row: 4,lokasi,90%,"keluar negeri, tidak bisa datang, relokasi"
sudah 2 tahun tidak DATE dan susah untuk dicontact,batch : 46 of 48 row: 5,tidak_ada_respon,85%,"2 tahun tidak DATE, susah dicontact, MIA"
Belum menjadi DM hanya teregistrasi utk ibadah minggu onsite,batch : 46 of 48 row: 6,Admin,90%,"belum DM, teregistrasi, ibadah minggu"
"Date mulai full offline, dan saat ini Rach tinggal di Gading Serpong. Jadi tidak memungkinkan untuk join date offline di Tebet",batch : 46 of 48 row: 7,lokasi,88%,"Gading Serpong, offline Tebet, tidak memungkinkan"
Sudah tidak pernah datang date,batch : 46 of 48 row: 8,tidak_ada_respon,80%,"tidak pernah datang, tidak hadir, MIA"
"Date kembali diadakan offline, dan rumahnya jauh ke lokasi date saat ini. Mau mencari date yang lokasiny lebih dekat",batch : 46 of 48 row: 9,lokasi,85%,"rumah jauh, cari DATE dekat, lokasi"
Duplicate. Double member dengan email dan phone number yg sama,batch : 46 of 48 row: 10,Admin,95%,"duplicate, double member, error administratif"
"never show up in date, never reply my message",batch : 47 of 48 row: 1,tidak_ada_respon,95%,"never show up, never reply, MIA"
pindah ke luar pulau sudah ketemu gereja lokal juga disana.,batch : 47 of 48 row: 2,lokasi,98%,"pindah luar pulau, gereja lokal, relokasi"
DM already passed away. RIP Kak Ully.,batch : 47 of 48 row: 3,others,95%,"passed away, wafat, RIP"
Not active member since last year,batch : 47 of 48 row: 4,others,60%,"not active, since last year, unclear reason"
Not active member since last year,batch : 47 of 48 row: 5,others,60%,"not active, since last year, unclear reason"
Not active member since last year,batch : 47 of 48 row: 6,others,60%,"not active, since last year, unclear reason"
Not active member since last year,batch : 47 of 48 row: 7,others,60%,"not active, since last year, unclear reason"
Terakhir date tanggal 17 juli 2022 dan sudah tidak ada kabar dari akhir oktober 2022.,batch : 47 of 48 row: 8,tidak_ada_respon,85%,"no contact, missing, no update"
Finding new date near with office,batch : 47 of 48 row: 9,alasan_DATE,75%,"finding new date, near office, DATE change"
Finding new date near with office,batch : 47 of 48 row: 10,alasan_DATE,75%,"finding new date, near office, DATE change"
Finding new date near with office,batch : 48 of 48 row: 1,alasan_DATE,75%,"new date, office, relationship"
Finding new date near with office,batch : 48 of 48 row: 2,alasan_DATE,75%,"new date, office, relationship"
Moving to bali for good opportunities,batch : 48 of 48 row: 3,lokasi,95%,"moving, bali, relocation"
DATE member terkait pindah kuliah ke negara lain,batch : 48 of 48 row: 4,lokasi,90%,"pindah kuliah, negara lain, relocation"
Member is busy at work and family life at the moment. Prefer to be a partner at the meantime.,batch : 48 of 48 row: 5,perbedaan_musim_kehidupan,85%,"busy, work, family life"
Member is busy at work and often have to travel for work. Prefer to be a partner at the meantime.,batch : 48 of 48 row: 6,waktu_tidak_sesuai,80%,"busy, travel, work schedule"
