delete_reason,batch,Final label,Confidence,Keywords
sudah pindah ke luar negeri mengikuti suami,batch : 38 of 48 row: 10,lokasi,99%,"luar negeri, suami, pindah"
sudah pindah ke luar negeri bersama suami,batch : 39 of 48 row: 1,lokasi,98%,"luar negeri, suami, pindah"
Season of Life berubah (punya anak dan saat ini belum bisa commit ikut DATE lagi),batch : 39 of 48 row: 2,perbedaan_musim_kehidupan,97%,"punya anak, season of life, commit"
Season of Life berubah (punya anak dan saat ini belum bisa commit ikut DATE lagi),batch : 39 of 48 row: 3,perbedaan_musim_kehidupan,97%,"punya anak, season of life, commit"
Member sdh tidak aktif dan ada kemungkinan mau cari date baru,batch : 39 of 48 row: 4,tidak_ada_respon,72%,"tidak aktif, cari date, baru"
Tidak aktif di DATE selama pandemi & sudah lama tidak beribadah di JPCC.,batch : 39 of 48 row: 5,tidak_ada_respon,84%,"tidak aktif, pandemi, lama"
Tidak beribadah di JPCC lagi ikut suami,batch : 39 of 48 row: 6,tertanam_di_gereja_lain,95%,"ikut suami, tidak beribadah, JPCC"
Pindah domisili dari Jakarta ke Pontianak,batch : 39 of 48 row: 7,lokasi,99%,"Jakarta, Pontianak, pindah"
Sering bertugas di luar kota dan pindah gereja,batch : 39 of 48 row: 8,tertanam_di_gereja_lain,78%,"luar kota, pindah gereja, bertugas"
Saat ini belum bisa komit untuk tertanam di DATE,batch : 39 of 48 row: 9,perbedaan_musim_kehidupan,70%,"belum bisa, komit, tertanam"
"DM sdh tidak aktif cukup lama.Sdh diajak bicara, request mau off dulu.Sdh ditawarkan utk pindah date yg sesuai lokasi domisili atau kerja.",batch : 39 of 48 row: 10,tidak_ada_respon,88%,"tidak aktif, off dulu, lama"
kondisi saat ini belum bisa mengikuti date online dan catch up dengan date karena ada prioritas lain (keluarga dan pekerjaan),batch : 40 of 48 row: 1,waktu_tidak_sesuai,93%,"prioritas lain, keluarga, pekerjaan"
kondisi saat ini belum bisa mengikuti date online dan catch up dengan date karena ada prioritas lain (keluarga dan pekerjaan),batch : 40 of 48 row: 2,waktu_tidak_sesuai,93%,"prioritas lain, keluarga, pekerjaan"
Berpindah ibadah di tempat gereja lain karena kesepakatan keluarga antara suami dan istri ( yang sebelum nya sudah dipikirkan),batch : 40 of 48 row: 3,tertanam_di_gereja_lain,95%,"gereja lain, keluarga, ibadah"
Kurang cocok dgn range umur & akan mencari komunitas baru,batch : 40 of 48 row: 4,alasan_DATE,96%,"range umur, komunitas baru, cocok"
Has been inactive for a long time,batch : 40 of 48 row: 5,tidak_ada_respon,88%,"inactive, long time, no response"
"Ybs akan pindah date, ijin remove",batch : 40 of 48 row: 6,alasan_DATE,97%,"pindah date, remove, ijin"
member pindah domisili tempat tinggal,batch : 40 of 48 row: 7,lokasi,98%,"pindah domisili, tempat tinggal, member"
"After moving to Kelapa Gading she is not in JPCC anymore.
Previously, she request to move to another DATE in Kelapa Gading, however till now not moving to the new DATE. Please remove her from my DM in the apps.",batch : 40 of 48 row: 8,lokasi,97%,"moving, Kelapa Gading, another DATE"
"Felix, ini app nya error kalo ud bener bisa join lg. dr pihak teknisi nya minta smua.member di delete dl.",batch : 40 of 48 row: 9,Admin,94%,"app error, delete, teknisi"
Moving to another city (palopo),batch : 40 of 48 row: 10,lokasi,99%,"moving, another city, Palopo"
pindahndate couple ke sunter 8 karna dah full harus manual,batch : 41 of 48 row: 1,alasan_DATE,96%,"pindah date, full, manual"
pindah date couple jd ketua date yg sunter 8 dah full jd gak bs trnsfer,batch : 41 of 48 row: 2,alasan_DATE,95%,"pindah date, ketua date, transfer"
Farah is moving to other church and joining their small group there.,batch : 41 of 48 row: 3,tertanam_di_gereja_lain,98%,"other church, small group, joining"
"Lama tidak hadir, setelah ditanyakan dikarenakan kesibukan",batch : 41 of 48 row: 4,waktu_tidak_sesuai,90%,"kesibukan, tidak hadir, lama"
Ybs request. Bersama istri sjk menikah rutin di gereja dkt rumah sdh tdk pernah ke JPCC lg,batch : 41 of 48 row: 5,tertanam_di_gereja_lain,94%,"menikah, gereja dekat rumah, JPCC"
Pulang ke Surabaya dan menetap di Surabaya,batch : 41 of 48 row: 6,lokasi,99%,"Surabaya, menetap, pulang"
no longer active. sudah tidak. pernah datang,batch : 41 of 48 row: 7,tidak_ada_respon,88%,"no longer active, tidak pernah datang, inactive"
double input lagi lagi lagi lagi double input,batch : 41 of 48 row: 8,Admin,99%,"double input, duplicate, admin"
no longer activeeeeee. rumah sudah pindah,batch : 41 of 48 row: 9,lokasi,93%,"rumah pindah, pindah, inactive"
no longer active lagi lagi lagi lagi lagi,batch : 41 of 48 row: 10,tidak_ada_respon,86%,"no longer active, lagi lagi, inactive"
"memutuskan pindah ke gilgal, karena kesibukan pekerjaan dan jam ibadah lebih cocok di gilgal",batch : 42 of 48 row: 1,waktu_tidak_sesuai,95%,"jam ibadah, kesibukan, pekerjaan"
ingin mencari date baru yg lebih sesuai jadwal. dan ingin mengenal orang orang baru,batch : 42 of 48 row: 2,alasan_DATE,92%,"date baru, sesuai jadwal, orang baru"
"ingin mencoba date lain, karena ingin mengenal orang orang baru dalam date",batch : 42 of 48 row: 3,alasan_DATE,90%,"date lain, orang baru, date"
sudah tidak bisa aktif hadir karena sibuk dengan pekerjaan,batch : 42 of 48 row: 4,waktu_tidak_sesuai,96%,"sibuk, pekerjaan, aktif hadir"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 5,tidak_ada_respon,88%,"tidak aktif, 3 bulan, hadir"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 6,tidak_ada_respon,88%,"tidak aktif, 3 bulan, hadir"
Sudah tidak aktif dalam 3 bulan,batch : 42 of 48 row: 7,tidak_ada_respon,88%,"tidak aktif, 3 bulan, hadir"
Yang bersangkutan mau fokus dalam pekerjaannya,batch : 42 of 48 row: 8,waktu_tidak_sesuai,93%,"fokus kerja, pekerjaan, aktif"
Yang bersangkutan pindah gereja karena sedang mengalami musim hidup yg berbeda dan butuh makanan rohani yang lebih “keras”,batch : 42 of 48 row: 9,perbedaan_musim_kehidupan,94%,"musim hidup, makanan rohani, pindah gereja"
sudah lama ngk hadir dan susah di kontek,batch : 42 of 48 row: 10,tidak_ada_respon,97%,"lama tidak hadir, susah dikontak, hadir"
DM menikah Dan pindah ke Bandung utk menetap disana bersama suami,batch : 43 of 48 row: 1,perbedaan_musim_kehidupan,97%,"menikah, pindah, suami"
Date member sudah lama tidak hadir di Date karena sibuk dalam pekerjaan.,batch : 43 of 48 row: 2,waktu_tidak_sesuai,95%,"tidak hadir, sibuk, pekerjaan"
Pindah kota dan tidak bisa date lagi,batch : 43 of 48 row: 3,lokasi,98%,"pindah kota, date lagi, menetap"
Ingin pindah date. Tp belom nemu,batch : 43 of 48 row: 4,alasan_DATE,96%,"pindah date, belum nemu, DATE"
karena Pak Cahya statusnya adalah sudah menjadi pendeta di gereja lain.,batch : 43 of 48 row: 5,tertanam_di_gereja_lain,98%,"pendeta, gereja lain, JPCC"
karena dia DF ku..waktu itu sementara dia menjadi DL untuk menggantikan posisi DLku yg lama,batch : 43 of 48 row: 6,alasan_DATE,93%,"DF, DL, menggantikan"
Sudah menyatakan mengundurkan diri dan berpamitan dari DATE,batch : 43 of 48 row: 7,alasan_DATE,97%,"mengundurkan diri, DATE, pamit"
Sudah menyatakan mengundurkan diri dan tidak lagi bergereja di JPCC,batch : 43 of 48 row: 8,tertanam_di_gereja_lain,96%,"tidak lagi, bergereja, JPCC"
Ini DF kami yang sebelumnya merangkap jadi DL karena DL sebelumnya resign,batch : 43 of 48 row: 9,alasan_DATE,94%,"DF, DL, resign"
Karena tidak bisa date hari jumat,batch : 43 of 48 row: 10,waktu_tidak_sesuai,98%,"tidak bisa, hari jumat, date"
Karna sudah pindah dari dgs 23,batch : 44 of 48 row: 1,lokasi,92%,"pindah, dgs 23, lokasi"
Karna sudah pindah dari dgs 23,batch : 44 of 48 row: 2,lokasi,92%,"pindah, dgs 23, lokasi"
Sudah pindah ke luar kota dan tidak di jakarta,batch : 44 of 48 row: 3,lokasi,98%,"luar kota, jakarta, pindah"
Sudah pindah dari jakarta ke provinsi lain,batch : 44 of 48 row: 4,lokasi,98%,"jakarta, provinsi lain, pindah"
Sudah tertanam di gereja yang lain,batch : 44 of 48 row: 5,tertanam_di_gereja_lain,97%,"gereja lain, tertanam, aktif"
"sudah lama tidak pernah DATE lagi, sejak tahun lalu..",batch : 44 of 48 row: 6,others,72%,"tidak DATE, sejak tahun lalu, lama"
pindah gereja karena jarak dan pekerjaan,batch : 44 of 48 row: 7,lokasi,86%,"jarak, pekerjaan, pindah gereja"
Date member sudah pindah ke jepang,batch : 44 of 48 row: 8,lokasi,99%,"jepang, pindah, member"
ingin mencari date lain krn jarak rumah kejauhan,batch : 44 of 48 row: 9,lokasi,90%,"jarak rumah, date lain, pindah"
DM tidak merespon dan sudah 1 thn lbh tidak hadir DATE,batch : 44 of 48 row: 10,tidak_ada_respon,96%,"tidak merespon, tidak hadir, 1 thn"
Multiplikasi date dan DM akan cari date lain lebih dekat lokasi,batch : 45 of 48 row: 1,alasan_DATE,96%,"multiplikasi, date, DM"
member mau cari kelompok dan suasana baru,batch : 45 of 48 row: 2,others,72%,"kelompok, suasana, baru"
member mau cari kelompok dan suasana baru,batch : 45 of 48 row: 3,others,72%,"kelompok, suasana, baru"
Jarang datang ke Date Thamrin 2,batch : 45 of 48 row: 4,tidak_ada_respon,84%,"jarang datang, Date, hadir"
"Sejak gabung Ado sudah berdomisili di kota Dumai dan saat ini berusaha cari Komsel disana, sudah ditawarkan Date yg masih online tp dia prefer yg offline di Dumai.",batch : 45 of 48 row: 5,lokasi,98%,"domisili, Dumai, offline"
Still not married yet so far..,batch : 45 of 48 row: 6,perbedaan_musim_kehidupan,91%,"belum menikah, married, status"
member ingin pindah date beserta pasangannya karena lokasi jauh,batch : 45 of 48 row: 7,lokasi,97%,"pindah date, lokasi jauh, pasangan"
"pindah gereja, sudah lama tidak beribadah di JPCC",batch : 45 of 48 row: 8,tertanam_di_gereja_lain,95%,"pindah gereja, JPCC, beribadah"
"Dia tidak pernah terdaftar sebagai date member, otomatis masuk aplikasi krn pasangannya (Nesya) mendaftrakannya sbagai suami. sementara member saya Nesya belum menikah.",batch : 45 of 48 row: 9,Admin,97%,"tidak terdaftar, otomatis, salah input"
Multiplikasi DATE jadi DM memilih date lain yang lokasi lebih dekat,batch : 45 of 48 row: 10,alasan_DATE,96%,"multiplikasi, DATE, lokasi dekat"
Multiplikasi DATE jadi DM memilih untuk pilih date lain,batch : 46 of 48 row: 1,alasan_DATE,96%,"Multiplikasi, DATE, DM"
Multiplikasi DATE jadi DM memilih DATE yang lebih dekat,batch : 46 of 48 row: 2,alasan_DATE,95%,"Multiplikasi, DATE, dekat"
Multiplikasi date jadi DM memilih date lain yang lebih dekat,batch : 46 of 48 row: 3,alasan_DATE,95%,"Multiplikasi, DATE, dekat"
pindah keluar negeri dan sudh tdk pernah hadir date,batch : 46 of 48 row: 4,lokasi,99%,"pindah, luar negeri, tidak hadir"
"confirmed, ybs pindah gereja dan sudah tdk pernah hadir",batch : 46 of 48 row: 5,tertanam_di_gereja_lain,98%,"pindah gereja, tidak hadir, confirmed"
Karena date member pindah dan kerja di bali,batch : 46 of 48 row: 6,lokasi,97%,"pindah, bali, kerja"
Member tdk aktif selama 4 bulan,batch : 46 of 48 row: 7,tidak_ada_respon,90%,"tidak aktif, 4 bulan, member"
Pindah domisili dan menetap di Jogja,batch : 46 of 48 row: 8,lokasi,99%,"pindah domisili, Jogja, menetap"
tidak ad kabar selama 3 bulan lebih,batch : 46 of 48 row: 9,tidak_ada_respon,96%,"tidak ada kabar, 3 bulan, respon"
Pindah tempat tinggal dan tempat kerja jdi tidak dapat hadir date lagi,batch : 46 of 48 row: 10,lokasi,98%,"pindah tempat tinggal, tempat kerja, tidak hadir"
Tidak ada kabar 6 bulan. Di follow up melalui wa tidak balas. Member dinilai tidak aktif dalam date,batch : 47 of 48 row: 1,tidak_ada_respon,96%,"tidak balas, 6 bulan, follow up"
Sudah pindah date dikarenakan merasa kurang cocok di date ini karena perbedaan usia dengan member lainnya agak jauh,batch : 47 of 48 row: 2,alasan_DATE,97%,"pindah date, beda usia, kurang cocok"
Penempatan pekerjaan di luar kota (Bogor),batch : 47 of 48 row: 3,lokasi,99%,"luar kota, Bogor, penempatan"
Penempatan pekerjaan di luar negri (Dubai),batch : 47 of 48 row: 4,lokasi,99%,"luar negeri, Dubai, penempatan"
"Perubahan kategori date dari general ke married couple, dan date member pindah domisili ke sydney australia",batch : 47 of 48 row: 5,lokasi,95%,"Sydney, Australia, domisili"
"Perubahan kategori date dari general ke married couple, dan date member mau mencari date baru secara mandiri",batch : 47 of 48 row: 6,perbedaan_musim_kehidupan,94%,"married couple, cari date, kategori"
"Perubahan kategori date dari general ke married couple, dan date member mau mencari date baru secara mandiri",batch : 47 of 48 row: 7,perbedaan_musim_kehidupan,94%,"married couple, cari date, kategori"
sudah tidak terlalu relevan karena DM sudah banyak yg menikah,batch : 47 of 48 row: 8,perbedaan_musim_kehidupan,88%,"menikah, relevan, DM"
dia adalah istri CT. tidak pernah datang date. baru melahirkan.,batch : 47 of 48 row: 9,perbedaan_musim_kehidupan,98%,"baru melahirkan, istri, tidak datang"
Member sering tidak hadir alasan pekerjaan,batch : 47 of 48 row: 10,waktu_tidak_sesuai,95%,"pekerjaan, sering tidak hadir, alasan"
Perbedaan tujuan dan harapan dalam mengikuti DATE.,batch : 48 of 48 row: 1,alasan_DATE,98%,"tujuan, harapan, DATE"
Perbedaan tujuan dan harapan dalam mengikuti DATE.,batch : 48 of 48 row: 2,alasan_DATE,98%,"tujuan, harapan, DATE"
"Pindah rumah ke area Jakarta yang lumayan jauh dari tempat DATE, dan sedang menantikan kelahiran seorang anak.",batch : 48 of 48 row: 3,lokasi,95%,"pindah rumah, Jakarta, anak"
"Pindah menetap di surabaya, karena pekerjaan",batch : 48 of 48 row: 4,lokasi,97%,"pindah menetap, surabaya, pekerjaan"
"Keluar DATE, pertimbangan to another church",batch : 48 of 48 row: 5,tertanam_di_gereja_lain,93%,"another church, keluar DATE, gereja"
ada perbedaan pandangan mengenai tujuan date,batch : 48 of 48 row: 6,alasan_DATE,97%,"pandangan, tujuan, date"
