delete_reason,batch,Final label,Confidence,Keywords
date member pindah ke luar negeri dan bekerja disana,batch : 38 of 48 row: 5,lokasi,95%,"luar negeri, pindah bekerja"
date member beserta keluarga sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 38 of 48 row: 6,lokasi,90%,"luar kota, gereja lain"
tidak hadir dalam 3 bulan tanpa kabar,batch : 38 of 48 row: 7,tidak_ada_respon,92%,"tidak hadir, tanpa kabar"
"pindah Date, namun belum menentukan lokasi yg dituju",batch : 38 of 48 row: 8,alasan_DATE,75%,"pindah date, lokasi belum jelas"
Inactive member about 8 months due to pack work load.,batch : 38 of 48 row: 9,waktu_tidak_sesuai,88%,"pack work load, beban kerja"
Yang bersangkutan dinas kerja ke Medan,batch : 38 of 48 row: 10,lokasi,90%,"dinas kerja, Medan"
Yang bersangkutan dinas di Kalimantan,batch : 39 of 48 row: 1,lokasi,95%,"dinas, Kalimantan, relokasi"
"he is never coming and respon
there's no news from him",batch : 39 of 48 row: 2,tidak_ada_respon,90%,"never coming, no response, no news"
no response for re-commitment since 2022,batch : 39 of 48 row: 3,tidak_ada_respon,85%,"no response, re-commitment, 2022"
member dan suami sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 39 of 48 row: 4,tertanam_di_gereja_lain,95%,"luar kota, gereja lain, mengikuti ibadah"
member sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 39 of 48 row: 5,tertanam_di_gereja_lain,95%,"luar kota, gereja lain, mengikuti ibadah"
Pindah ke date married couple. Member akan diinvite kembali oleh Date yg baru.,batch : 39 of 48 row: 6,alasan_DATE,85%,"pindah DATE, married couple, invite"
Pindah ke date married couple. Member akan diinvite oleh Date yg baru.,batch : 39 of 48 row: 7,alasan_DATE,85%,"pindah DATE, married couple, invite"
Udah pindah tempat tinggal ke taman angrek,batch : 39 of 48 row: 8,lokasi,90%,"pindah tempat tinggal, taman angrek, relokasi"
"Tidak pernah datang DATE, karena pekerjaan di hari Sabtu disarankan untuk pindah DATE lain.",batch : 39 of 48 row: 9,waktu_tidak_sesuai,85%,"pekerjaan Sabtu, jadwal, DATE lain"
Karena ada pekerjaan keluarga ini pindah ke Bali.,batch : 39 of 48 row: 10,lokasi,90%,"pindah, Bali, pekerjaan keluarga"
Karena ada pekerjaan dan keluarga ini pindah ke Bali.,batch : 40 of 48 row: 1,perbedaan_musim_kehidupan,75%,"pekerjaan, keluarga, pindah"
"Change Email/New Myjpcc, the same old date member.",batch : 40 of 48 row: 2,Admin,85%,"email change, new myjpcc, administrative"
"Sihite dan istrinya saat ini sudah tidak gereja di JPCC, memutuskan pindah ke HKBP sejak pandemi karena bersama keluarga besar yang lain.",batch : 40 of 48 row: 3,tertanam_di_gereja_lain,90%,"pindah HKBP, tidak gereja JPCC, keluarga besar"
"Tina dan suaminya Sihite saat ini sudah tidak gereja di JPCC, memutuskan pindah ke HKBP sejak pandemi karena bersama keluarga besar yang lain.",batch : 40 of 48 row: 4,tertanam_di_gereja_lain,90%,"pindah HKBP, tidak gereja JPCC, keluarga besar"
ingin mencari DATE lain lewat myjpcc apss,batch : 40 of 48 row: 5,alasan_DATE,80%,"mencari DATE lain, myjpcc apps, DATE"
calon date member tersebut belum bisa untuk join date dikarenakan masalah pribadi,batch : 40 of 48 row: 6,others,65%,"masalah pribadi, belum bisa join, unclear"
Jessica dan keluarga memutuskan utk beribadah di gereja lokal lain,batch : 40 of 48 row: 7,tertanam_di_gereja_lain,85%,"gereja lokal lain, beribadah, pindah"
byebye i will see you 30 menit lg,batch : 40 of 48 row: 8,others,75%,"informal, ambiguous, unclear intent"
"sudah disurabaya, tidak beribadah di jpcc",batch : 40 of 48 row: 9,lokasi,85%,"surabaya, pindah, tidak beribadah"
inactive date member because he has moved to Bandung,batch : 40 of 48 row: 10,lokasi,90%,"moved to Bandung, relocation, inactive"
Tidak pernah hadir selama 5 bulan terakhir,batch : 41 of 48 row: 1,tidak_ada_respon,95%,"tidak pernah hadir, 5 bulan, absen"
"Sudah tidak bisa dihubungi sama sekali, hilang total",batch : 41 of 48 row: 2,tidak_ada_respon,98%,"tidak bisa dihubungi, hilang total, MIA"
move to another date to be closer to current address,batch : 41 of 48 row: 3,alasan_DATE,85%,"move to another date, closer address, pindah DATE"
Memutuskan untuk Pindah date ke cipinang 9,batch : 41 of 48 row: 4,alasan_DATE,90%,"pindah date, cipinang 9, DATE change"
Pindah beribadah di GBI Kota Wisata,batch : 41 of 48 row: 5,tertanam_di_gereja_lain,92%,"pindah beribadah, GBI Kota Wisata, gereja lain"
Pindah beribadah di GBI Kota Wisata,batch : 41 of 48 row: 6,tertanam_di_gereja_lain,92%,"pindah beribadah, GBI Kota Wisata, gereja lain"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 7,alasan_DATE,75%,"tidak date, lama, dikonfirmasi"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 8,alasan_DATE,75%,"tidak date, lama, dikonfirmasi"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 9,alasan_DATE,75%,"tidak date, lama, dikonfirmasi"
sudah lama tidak date. sudah dikonfirmasi,batch : 41 of 48 row: 10,alasan_DATE,75%,"tidak date, lama, dikonfirmasi"
sudah lama tidak date. sudah dikonfirmasi,batch : 42 of 48 row: 1,alasan_DATE,75%,"lama tidak date, dikonfirmasi, DATE inaktif"
sudah lama tidak date. sudah dikonfirmasi,batch : 42 of 48 row: 2,alasan_DATE,75%,"lama tidak date, dikonfirmasi, DATE inaktif"
"sudah lama tidak date lagi, sudah dikonfirmasi",batch : 42 of 48 row: 3,alasan_DATE,75%,"lama tidak date, dikonfirmasi, DATE inaktif"
Sudah tidak bisa join Date dan ke gereja lagi karena ikut suami.,batch : 42 of 48 row: 4,perbedaan_musim_kehidupan,85%,"ikut suami, menikah, perubahan fase"
Mau pindah date merried couple,batch : 42 of 48 row: 5,alasan_DATE,80%,"pindah date, married couple, DATE lain"
"sudah hampir 1 tahun tdk date. sesudah dihubungi & ditanya, tidak ada alasan yang jelas",batch : 42 of 48 row: 6,tidak_ada_respon,70%,"tidak ada alasan jelas, dihubungi, tidak responsif"
Bukan date member dari date rasuna 17,batch : 42 of 48 row: 7,Admin,85%,"bukan member, data error, administrative"
Blm bersedia utk tertanam di date,batch : 42 of 48 row: 8,alasan_DATE,80%,"tidak tertanam, DATE commitment, belum siap"
Mencari date yg lebih dekat domisilinya,batch : 42 of 48 row: 9,lokasi,75%,"pindah domisili, lebih dekat, relokasi"
Mengundurkan diri dari Date karena pindah gereja setelah menikah.,batch : 42 of 48 row: 10,perbedaan_musim_kehidupan,90%,"menikah, pindah gereja, fase hidup"
Mengundurkan diri dari Date karena kembali ke gereja lama.,batch : 43 of 48 row: 1,tertanam_di_gereja_lain,95%,"kembali gereja lama, mengundurkan diri, DATE"
"ingin pindah DATE, karena yang bersangkutan belum married, dan sekarang DATE nya adalah untuk married couples",batch : 43 of 48 row: 2,alasan_DATE,90%,"pindah DATE, belum married, DATE married couples"
"ingin pindah DATE, karena yang bersangkutan belum married, dan sekarang DATE nya adalah untuk married couples",batch : 43 of 48 row: 3,alasan_DATE,90%,"pindah DATE, belum married, DATE married couples"
"Masih probation, kesalahan klik",batch : 43 of 48 row: 4,Admin,95%,"probation, kesalahan klik, administrative"
We don't know who she is and not register until now.,batch : 43 of 48 row: 5,Admin,85%,"not registered, unknown, administrative error"
Sudah tidak pernah datang lagi,batch : 43 of 48 row: 6,tidak_ada_respon,75%,"tidak pernah datang, missing, inactive"
Sudah tidak pernah datang lagi dan tidak bisa dikontek,batch : 43 of 48 row: 7,tidak_ada_respon,90%,"tidak pernah datang, tidak bisa dikontek, unreachable"
Sudan tidak pernah datang lagi,batch : 43 of 48 row: 8,tidak_ada_respon,70%,"tidak pernah datang, inactive, missing"
Sudah tidak aktif datang ke DATE.,batch : 43 of 48 row: 9,tidak_ada_respon,75%,"tidak aktif, DATE, missing"
Memutuskan untuk pindah keluar kota.,batch : 43 of 48 row: 10,lokasi,95%,"pindah keluar kota, relokasi, lokasi"
Sudah tidak aktif karena pindah tempat tinggal.,batch : 44 of 48 row: 1,lokasi,95%,"pindah tempat tinggal, tidak aktif, relokasi"
Sudah tidak aktif karena pindah keluar kota.,batch : 44 of 48 row: 2,lokasi,98%,"pindah keluar kota, tidak aktif, relokasi"
Yang Bersangkutan Pindah Negara,batch : 44 of 48 row: 3,lokasi,99%,"pindah negara, relokasi internasional"
Yang bersangkutan Pindah Gereja,batch : 44 of 48 row: 4,tertanam_di_gereja_lain,95%,"pindah gereja, gereja lain"
Yang Bersangkutan Pindah Gereja,batch : 44 of 48 row: 5,tertanam_di_gereja_lain,95%,"pindah gereja, gereja lain"
Moved back to US so hving a new church,batch : 44 of 48 row: 6,lokasi,92%,"moved US, new church, relokasi"
"sudah pindah ke bandung, menikah dan menetap disana",batch : 44 of 48 row: 7,perbedaan_musim_kehidupan,85%,"pindah bandung, menikah, menetap"
Frans memutuskan untuk keluar date. Aktivitas ibadah pun jarang dilakukan,batch : 44 of 48 row: 8,alasan_DATE,88%,"keluar date, aktivitas ibadah jarang, DATE"
Yanto saat ini tidak aktif bahkan ke gereja pun jarang. Hanya istrinya yang rajin ke gereja. Join date pun hampir tidak pernah,batch : 44 of 48 row: 9,tidak_ada_respon,72%,"tidak aktif, jarang ke gereja, missing in action"
Haraa sudah pindah ke Melbourne untuk melanjutkan study nya. Dia juga memutuskan untuk bertumbuh di Melbourne .,batch : 44 of 48 row: 10,perbedaan_musim_kehidupan,90%,"pindah Melbourne, melanjutkan study, bertumbuh"
sudah pindah daerah tempat tinggal,batch : 45 of 48 row: 1,lokasi,95%,"pindah daerah, tempat tinggal"
"Sudah tidak pernah join Date sejak 2020, sudah sekitar 3 tahun. Walaupun sudah berulang kali dihubungi dan diingatkan untuk dapat ikut Date, tapi sampai saat ini tidak pernah hadir. Dan kami jg sdh konfirmasi ke yg bersangkutan.",batch : 45 of 48 row: 2,tidak_ada_respon,90%,"tidak pernah hadir, berulang kali dihubungi"
"Sudah tidak pernah join Date sejak 2020, sudah sekitar 3 tahun. Walaupun sudah berulang kali dihubungi dan diingatkan untuk dapat ikut Date, tapi sampai saat ini tidak pernah hadir. Dan kami jg sdh konfirmasi ke yg bersangkutan.",batch : 45 of 48 row: 3,tidak_ada_respon,90%,"tidak pernah hadir, berulang kali dihubungi"
Moving to another church is her reason,batch : 45 of 48 row: 4,tertanam_di_gereja_lain,95%,moving to another church
sudah pindah kluar kota dan sudah menetap disana,batch : 45 of 48 row: 5,lokasi,95%,"pindah luar kota, menetap"
date member sudah pindah ke kota Bandung.,batch : 45 of 48 row: 6,lokasi,95%,pindah kota Bandung
Planted on another church and never comes to date anymore since last year,batch : 45 of 48 row: 7,tertanam_di_gereja_lain,95%,planted another church
Planted on another church and never comes to date anymore since last year,batch : 45 of 48 row: 8,tertanam_di_gereja_lain,95%,planted another church
Tidak di DATE kami sudah 2 tahun,batch : 45 of 48 row: 9,others,60%,"tidak di DATE, 2 tahun"
memudahkan sembari mencari date baru,batch : 45 of 48 row: 10,others,55%,"mencari date baru, ambigu"
Pindah date yang lebih sesuai,batch : 46 of 48 row: 1,alasan_DATE,95%,"pindah date, lebih sesuai"
Tidak ada komunikasi dan tidak pernah hadir date 4 bulan terakhir,batch : 46 of 48 row: 2,tidak_ada_respon,98%,"tidak ada komunikasi, tidak pernah hadir"
Tidak ada komunikasi dan tidak pernah hadir date,batch : 46 of 48 row: 3,tidak_ada_respon,98%,"tidak ada komunikasi, tidak pernah hadir"
Pindah gereja kembali ke komunitas gereja sblmnya,batch : 46 of 48 row: 4,tertanam_di_gereja_lain,95%,"pindah gereja, komunitas sebelumnya"
Pindah date karena tempt tinggal di cikarang,batch : 46 of 48 row: 5,lokasi,92%,"pindah, cikarang"
Ricky doesnt join the date meeting,batch : 46 of 48 row: 6,tidak_ada_respon,85%,"tidak join, date meeting"
Yoga doesnt join the date meeting,batch : 46 of 48 row: 7,tidak_ada_respon,85%,"tidak join, date meeting"
not include as a core team member,batch : 46 of 48 row: 8,Admin,80%,"core team member, administrative"
Want to move to another Date close to His House.,batch : 46 of 48 row: 9,alasan_DATE,88%,"pindah date, lokasi rumah"
Pindah date (masalah hari/waktu),batch : 46 of 48 row: 10,waktu_tidak_sesuai,90%,"pindah date, hari/waktu"
"sudah tidak pernah datang.
Kami sebagai date leader sudah berusaha menghubungi (via wa, telp, instagram dll) dan teman2 date jg menghubungi tapi tidak ada yang di angkat maupun dibalas chatnya.
Untuk group wa dia baca (terlihat dari status wa sdh di read) tapi tidak pernah di respon

Kurang lebih sudah 6 bulan.",batch : 47 of 48 row: 1,tidak_ada_respon,95%,"tidak diangkat, tidak dibalas, 6 bulan"
sudah tidak pernah datang date dan jpcc,batch : 47 of 48 row: 2,tidak_ada_respon,85%,"tidak pernah datang, tidak aktif"
sudah tidak pernah datang date dan ke jpcc,batch : 47 of 48 row: 3,tidak_ada_respon,85%,"tidak pernah datang, tidak aktif"
"Suami date member, tidak aktif dan belum pernah datang di DATE.",batch : 47 of 48 row: 4,Admin,90%,"suami member, belum pernah datang"
"Dalam 6 bulan ini sama sekali tidak pernah date, kita sudah mencoba reach out ( DL dan CT) dengan cara WA tapi tidak pernah direspon.",batch : 47 of 48 row: 5,tidak_ada_respon,95%,"tidak direspon, reach out, 6 bulan"
Salah ke klik mau diubah ke probation,batch : 47 of 48 row: 6,Admin,95%,"salah klik, probation"
Pindah kota dan pindah gereja krn pekerjaan,batch : 47 of 48 row: 7,lokasi,95%,"pindah kota, pekerjaan"
pindah ke new zealand memulai kehidupan baru disana,batch : 47 of 48 row: 8,lokasi,95%,"pindah new zealand, relokasi"
"pindah ke new zealand , memulai kehidupan baru disana",batch : 47 of 48 row: 9,lokasi,95%,"pindah new zealand, relokasi"
pindah ke gereja lain petra gading serpong,batch : 47 of 48 row: 10,tertanam_di_gereja_lain,95%,"pindah gereja, petra gading"
DM tidak pernah hadir selama 1 tahun 2 bulan.,batch : 48 of 48 row: 1,tidak_ada_respon,95%,"tidak pernah hadir, 1 tahun 2 bulan, absen"
proses perpindahan date baru permintaan member,batch : 48 of 48 row: 2,alasan_DATE,90%,"perpindahan date, member request, pindah kelompok"
pindah ke date menteng 20 DL Rivai,batch : 48 of 48 row: 3,alasan_DATE,92%,"pindah date, menteng, relokasi kelompok"
pindah ke date menteng 20 DL Rivai,batch : 48 of 48 row: 4,alasan_DATE,92%,"pindah date, menteng, relokasi kelompok"
mau cari DATE yang dekat lokasi tinggal,batch : 48 of 48 row: 5,waktu_tidak_sesuai,85%,"lokasi tinggal, dekat, jadwal"
"Tidak pernah hadir, dan tidak bisa dihubungi",batch : 48 of 48 row: 6,tidak_ada_respon,98%,"tidak hadir, tidak bisa dihubungi, MIA"
